Sample	posterior	likelihood	networkPrior	parametersPrior	network.height	network.totalLength	network.reassortmentNodeCount	seg1tree.height	seg1tree.treeLength	seg2tree.height	seg2tree.treeLength	seg3tree.height	seg3tree.treeLength	seg4tree.height	seg4tree.treeLength	seg5tree.height	seg5tree.treeLength	seg6tree.height	seg6tree.treeLength	seg7tree.height	seg7tree.treeLength	seg8tree.height	seg8tree.treeLength	reassortmentRate	popSize	logNe.1	logNe.2	logNe.3	logNe.4	logNe.5	logNe.6	logNe.7	logNe.8	logNe.9	logNe.10	logNe.11	logNe.12	logNe.13	logNe.14	logNe.15	logNe.16	logNe.17	logNe.18	logNe.19	logNe.20	InfectedToRho.1	InfectedToRho.2	InfectedToRho.3	InfectedToRho.4	InfectedToRho.5	InfectedToRho.6	InfectedToRho.7	InfectedToRho.8	InfectedToRho.9	InfectedToRho.10	InfectedToRho.11	InfectedToRho.12	InfectedToRho.13	InfectedToRho.14	InfectedToRho.15	InfectedToRho.16	InfectedToRho.17	InfectedToRho.18	InfectedToRho.19	InfectedToRho.20	sigma	sigma2	clockRate.c	mutationRate.s:seg1	gammaShape.s:seg1	freqParameter.s:seg1.1	freqParameter.s:seg1.2	freqParameter.s:seg1.3	freqParameter.s:seg1.4	kappa.s:seg1	mutationRate.s:seg2	gammaShape.s:seg2	freqParameter.s:seg2.1	freqParameter.s:seg2.2	freqParameter.s:seg2.3	freqParameter.s:seg2.4	kappa.s:seg2	mutationRate.s:seg3	gammaShape.s:seg3	freqParameter.s:seg3.1	freqParameter.s:seg3.2	freqParameter.s:seg3.3	freqParameter.s:seg3.4	kappa.s:seg3	mutationRate.s:seg4	gammaShape.s:seg4	freqParameter.s:seg4.1	freqParameter.s:seg4.2	freqParameter.s:seg4.3	freqParameter.s:seg4.4	kappa.s:seg4	mutationRate.s:seg5	gammaShape.s:seg5	freqParameter.s:seg5.1	freqParameter.s:seg5.2	freqParameter.s:seg5.3	freqParameter.s:seg5.4	kappa.s:seg5	mutationRate.s:seg6	gammaShape.s:seg6	freqParameter.s:seg6.1	freqParameter.s:seg6.2	freqParameter.s:seg6.3	freqParameter.s:seg6.4	kappa.s:seg6	mutationRate.s:seg7	gammaShape.s:seg7	freqParameter.s:seg7.1	freqParameter.s:seg7.2	freqParameter.s:seg7.3	freqParameter.s:seg7.4	kappa.s:seg7	mutationRate.s:seg8	gammaShape.s:seg8	freqParameter.s:seg8.1	freqParameter.s:seg8.2	freqParameter.s:seg8.3	freqParameter.s:seg8.4	kappa.s:seg8	
14850000	-141323.16711768694	-136517.15230080648	-4729.232514694034	-76.78230218641531	562.7792599018128	4414.173632765493	324	59.93208192109907	417.5741743376571	303.55817067478347	1810.1160014376348	29.760404110647098	361.39886809389685	147.03447405749785	630.4624443725913	36.82320017915875	452.538351377019	33.50991884421233	427.71342650202155	51.081573629741484	502.12188031406436	36.82320017915875	448.202202275935	0.1211	1.0293	1.7712968438340682	2.299461863681485	0.8359289232678544	0.8035162971521668	2.381733776737629	4.129866115868806	2.195741847224453	4.135454444041034	4.728423990565927	4.423638330865959	3.652021465169951	3.4007447413894356	2.4618940856080416	4.372156077149316	3.4618373294276608	3.9037475703031794	4.2993069023918995	4.352858545614045	4.74515684865726	5.331780722237678	-4.442703338290219	-3.248803870204757	-1.7942645720143824	-2.050531543714737	-3.956139422862045	-7.0010356524762996	-0.9250926813380059	-3.0648983393633413	-6.2969369370223784	-7.848954036745662	-3.918603390774532	-5.75427592027428	-0.8563047508396232	-4.322749285129387	-3.8912637599892377	-5.160614032824883	-5.9266952080673425	-5.431236355200315	-7.223743594303058	-7.74571151726066	1.0524292524680072	1.9387714249295913	0.0035	1.0881763215840745	0.3554113529481006	0.3574031642199186	0.1942282656889299	0.18540469094958195	0.26296387914156943	10.742981349379566	1.1990171204425668	0.6204577926812458	0.3245585475868668	0.22117199906934934	0.19749130108676452	0.2567781522570192	6.656580468463238	0.7243890234858298	0.1692872303148273	0.331631559814623	0.21277361187711377	0.21620049174404457	0.2393943365642187	11.796973115172818	0.9592392259427291	0.42963567644409695	0.3467185020062185	0.2157140912846129	0.2106301139818927	0.22693729272727595	7.1796119768356315	0.8562390958445035	0.21783587203306273	0.3405781417424715	0.1980088426802315	0.22326502912635343	0.23814798645094368	10.495555140008562	1.0251393088724983	0.25807255754755287	0.35386723493884364	0.21744136693602711	0.2008831121368688	0.2278082859882606	13.46498043646227	0.9556014813292171	0.24347273627153632	0.3554857308743684	0.20861323909913648	0.20696466163031035	0.22893636839618478	11.291484912969945	1.052678340987205	0.26906606268283684	0.3305447861142533	0.2078429725258051	0.20865312115050672	0.25295912020943495	12.862648906308733	
14900000	-141241.7125163106	-136508.3446034483	-4639.705035437462	-93.66287742483445	1475.6902362757796	5909.471260428418	327	65.17065656971977	434.63176227711216	337.64216082160385	1971.9422033924773	34.87060073514821	372.85707832207794	163.2265085016177	652.4405716532065	35.49518505198617	441.7202731666882	35.49518505198617	438.0360807168315	45.678997851089775	488.712742669462	35.49518505198617	444.5009030168154	0.1211	1.0293	0.09980939092764124	3.1670494929974784	0.755718978490948	0.9496021455502119	1.9823261064524733	4.522384571145254	2.656406724320551	4.2129004466652065	4.772563107155211	4.851788444100798	3.337911363191094	3.6403092945464826	2.3539366519027594	4.483027438994495	3.376261161670928	3.7674654481187075	4.575636275575266	4.1528234205359835	3.047821174770064	5.3766600292629665	-0.4795930075074559	-7.02921455692326	-0.20814814220589392	-2.4407532688803215	-3.513386637602008	-7.522554664054748	-1.6770517342067577	-2.642199827681427	-9.83825658636814	-6.817834732469326	-4.409549189096264	-5.96887268951144	-0.33766009275799963	-5.428879474143116	-3.06284235860279	-5.446630484609503	-5.676182515993795	-6.2822946714604875	-4.6244759359784675	-8.41842121552884	1.4380985352876112	3.117711878179104	0.0035	1.0739531549417032	0.33996892903752324	0.3702709413015845	0.18288711146829303	0.18555805505088624	0.26128389217923625	10.858754018378237	1.1764587373569722	0.6571345000023838	0.3225337245054333	0.22540977144288724	0.19603009703502883	0.2560264070166507	6.38066560423928	0.744196231542233	0.15480486488909911	0.3223233044949345	0.2117151819824781	0.23751103840050616	0.22845047512208128	13.746787131863467	0.9682287483969463	0.3825269237016912	0.3432601862307866	0.2168768261125374	0.2020651634824455	0.23779782417423062	8.183057904368837	0.871607537755078	0.22147742980441637	0.35467568201286676	0.20582006842656478	0.20934945948241476	0.23015479007815376	13.322431155281677	0.9958399619008709	0.2804512758689707	0.3464059710984678	0.2152902973870348	0.20343597767740934	0.23486775383708802	13.387063428698557	0.992677395807716	0.27926531080043826	0.34371360734411177	0.20773823663789318	0.2086442592810149	0.23990389673698007	12.36775121585139	1.0482165133499093	0.26634164642624125	0.3385656362602369	0.21086465127239779	0.20022428704061832	0.250345425426747	13.318633254276952	
14950000	-141247.7283528464	-136499.222619268	-4672.426512016711	-76.079221561703	710.1800580525758	4970.954478373237	330	78.65349980988972	468.323977899673	321.71270234577025	1915.218043618863	35.2736214981629	383.18970967029355	158.14930439681208	648.8414019516288	35.2736214981629	441.9783636416505	35.2736214981629	440.86270372722214	45.77197602151052	493.97159051165414	35.2736214981629	451.5137221393104	0.1211	1.0293	1.9118126173630725	2.8455523404681426	0.8846008439036656	0.9717576895904972	2.084935495363594	3.777951064461551	2.689027482832269	4.1013681763659395	4.109376194434497	4.8917575747254345	3.6159871547456772	3.6644800186619437	2.115856713629635	3.7261067126690857	3.5403136329130658	4.004765034787275	4.48494429041945	4.326913319842056	3.6709365875710054	5.59594449710543	-4.7394584283018695	-5.062161564575795	-1.283354780147248	-3.010093425715894	-5.882550222707795	-4.9894967814392	-2.0219905820641357	-2.4085636214822954	-7.759596549668573	-6.357673632284796	-4.689726259991815	-5.122821198742666	-0.57434986251582	-3.940769109743435	-3.4138334679127262	-5.316216586427422	-5.569265667155094	-7.347723027308585	-5.1778832919621225	-8.542997863697009	1.1678096588070328	2.4141216779197245	0.0035	1.0753563324973132	0.3280126412953054	0.3506262559685576	0.20997786620520162	0.1927241706511835	0.24667170717505732	11.13361486036622	1.1525003532575935	0.6480690455445185	0.33432240423356335	0.22171433828027054	0.18822206609735165	0.2557411913888144	6.2842749871681445	0.7331640588404319	0.17203410276610284	0.3324945174657805	0.21799843476286854	0.23560402852352216	0.21390301924782879	12.704765085125747	0.8943760416774855	0.4401129318198493	0.35800548443032193	0.20444907235999962	0.20587016710096975	0.23167527610870875	8.27116772878539	0.8891875277863037	0.22318995287551902	0.33113571588483687	0.2085626694031584	0.22756183801697094	0.23273977669503382	12.68671167801675	1.0136605146867859	0.2755014344758407	0.3663638946426575	0.2040120097711742	0.20024959957357646	0.22937449601259172	11.46475444679454	0.9949739087758442	0.26847465015207406	0.3538783459371001	0.2011590264933989	0.21326697739396164	0.23169565017553936	11.394432510730633	1.0642235219878136	0.2780056937004807	0.3385656362602369	0.2160562992448328	0.20022428704061832	0.24515377745431197	12.986344066646463	
15000000	-141215.66252173888	-136518.6566232697	-4614.714964428208	-82.29093404098685	589.7927803665303	4377.342915226827	325	68.18210614380142	440.0688315796025	291.5102044224126	1785.437810817745	34.71018614504747	371.30046965696783	130.40611186538254	588.0312530959341	34.71018614504747	440.45592394045457	31.07908215260452	419.2348740936842	49.68766501874192	497.48022118712896	34.71018614504747	436.37783651366163	0.1211	1.0293	2.6688546733377545	2.743924632366233	1.0082546326885655	1.223961472314206	1.9677757311058302	3.807281971532891	2.2135809651925027	4.260312203404302	5.097037365025552	4.868292887241382	3.1848214983169734	3.486482711073203	2.391051222636054	3.409498179633036	3.5521432241141158	4.233534188734717	3.8746803906329634	5.611685087984605	4.514803016410498	5.427077713975046	-4.981966603841906	-6.364985531812287	-1.5480471374539817	-3.1027470197561002	-6.689669718012281	-5.491808461408343	-1.3561152574524444	-3.095549838152878	-7.8768929808680515	-6.045091108973483	-5.222171645244272	-7.57543969565904	-0.3222873347339988	-4.533999494509788	-3.0107759868479174	-6.396668373919889	-4.829782399227501	-6.993447626910625	-8.82323260075245	-8.04899675359095	0.9491065348083041	3.076202673073099	0.0035	1.0457641925364822	0.35443927508431	0.3836520680334462	0.2016013627510296	0.18449327864972054	0.23025329056580365	11.167002978854851	1.1986314477134457	0.6460810538214655	0.3331776295399769	0.2227851614490895	0.18914758658705763	0.25488962242387586	6.293445424055349	0.7239523392292708	0.17096375316666187	0.3400673403400695	0.19219407999407878	0.23746626669019222	0.23027231297565953	13.495017700039748	0.9434218121657457	0.4862528736006068	0.3744067676816831	0.21429955609739115	0.19683927595053077	0.21445440027039506	7.1223699372333975	0.8452231599353692	0.21572780747695813	0.32651111103994673	0.19447101814661166	0.231983038383841	0.24703483242960075	11.32266299969381	1.0185300760685474	0.26076481920987205	0.3404375109082086	0.2227469466564439	0.2016236895024942	0.23519185293285322	12.69348852236555	0.9473306619596735	0.2665505276304851	0.35173235577306894	0.20685910878618133	0.20757952232701707	0.23382901311373275	12.644211147243222	1.1163297449936382	0.27365731810139454	0.34944260049042797	0.2074008082758595	0.1980626283096979	0.2450939629240146	12.923768534366888	
15050000	-141054.58914742726	-136537.52754926277	-4445.144423121849	-71.91717504264379	731.3991283265728	4627.671923910253	297	67.89361383260952	456.82405527728747	282.4784267381328	1701.8652222050348	38.92204988301517	387.4258905556624	143.371731454298	588.9582916667775	33.0027799332008	426.27445283130874	33.0027799332008	429.8700994416779	47.37455177513773	506.09022613952607	38.92204988301517	468.957205391408	0.1211	1.0293	1.444355521017703	1.9987292073281149	0.8326034379935805	0.7136153463223419	2.1799265766799336	3.711237347983948	2.7042173714268363	3.8772086962654555	4.456060695801315	4.687413192807358	3.523314679643104	3.8757015351439583	2.399113206855744	3.8842799739546225	3.4497991202963822	3.6586771703270022	4.419772446210936	3.913269938991838	4.690516551897898	5.250942441046445	-5.122307716993745	-3.945248054005753	-2.01453524651122	-0.9714189698712523	-5.125071619628525	-6.0182937285444735	-0.6079016746911733	-4.7482623725267805	-6.407636109765755	-7.54015509137762	-4.9618731976450485	-6.23302639596609	-1.2006983624420307	-2.8522096226757307	-3.874655391922575	-5.134087447651038	-5.943567773878537	-5.50719533831837	-7.9947872904052115	-8.11654431983536	0.9954673125378407	2.2071842345924164	0.0035	1.0361638147546754	0.3532099101810309	0.3760617507928041	0.19546319754229374	0.18134267992861422	0.24713237173628805	10.216994360858225	1.277572639512259	0.73135688871361	0.33024963495469295	0.2176873538996711	0.19240736662010513	0.25965564452553086	5.8979296274298125	0.6690567594474974	0.15006831177567406	0.3179611183171263	0.19808220638708465	0.2547726097863497	0.2291840655094395	15.588351442150937	0.9946663288147272	0.43276787718397586	0.3700723310855604	0.20096488005461768	0.1990332026302885	0.22992958622953322	7.751546394957116	0.8876026446661778	0.2113043356682749	0.34963171383777475	0.21028804031891815	0.20759331184285987	0.23248693400044723	11.370251142500669	1.0468966667738424	0.28378694229894247	0.3536159039310117	0.22229298282288448	0.2013823811686241	0.2227087320774797	12.525094032238542	0.9407647706435894	0.26490156947610544	0.36182734263771854	0.20672902121260806	0.20132125018821154	0.23012238596146184	12.42360078741335	1.0210926063663304	0.28984841672173917	0.336976155570902	0.21087610259774947	0.2054453584857557	0.24670238334559286	13.449021497866887	
15100000	-141049.88123624682	-136521.76428442515	-4449.671129088092	-78.4458227335675	682.1988161685626	3641.9879070759466	301	60.531212565918246	433.1330619947244	279.2654426666063	1712.0094436576812	37.51370838628017	381.9986271047779	131.81045226689855	570.3270029693474	32.75934303891374	425.5573397142604	32.75934303891374	428.12393366320237	47.15896969727736	505.3331224389107	37.51370838628017	464.8694492824965	0.1211	1.0293	1.9656339637372775	2.377548243544866	0.44981005723090084	0.6831759191297271	2.145408178359018	3.7696327961732883	2.492955840284981	4.513923590449984	3.9245763376786753	4.74226684466039	3.3583620609479365	3.8336774327423075	2.432788101257018	3.545880181376395	3.601090224410853	3.76420926895998	4.823613714610872	4.711452802987752	4.5778412481928035	5.265526472554558	-7.6753962837303815	-7.505736999463331	-1.0947062229001923	-2.565842442852545	-5.9945382598801356	-6.140100565710334	-1.0280571893299881	-4.158573701452433	-6.738459637110909	-5.909276462692519	-4.964283154676744	-7.500853491150738	-0.8669237091518887	-2.3993915578669296	-4.018586953190735	-5.701011845665762	-5.425901906738878	-6.011887504567763	-7.034846985935531	-8.266416810610158	0.9702704967953198	2.342161294041244	0.0035	1.0382135123511211	0.3203387677448705	0.37166314615291635	0.19248013322022875	0.18219551618297603	0.253661204443879	10.69337113165147	1.1900726633227539	0.6856437004563023	0.33024963495469295	0.2176873538996711	0.19240736662010513	0.25965564452553086	6.022756533317753	0.680103840894254	0.1572565185640789	0.3460371670939906	0.2137967079115977	0.2360095761114567	0.2041565488829549	13.842712623329609	1.1124599857598658	0.4791489642315652	0.36002243160349146	0.21745149612727804	0.19583160091772103	0.22669447135150947	8.601059713918382	0.9159284221259263	0.2061119055925237	0.3295234708723206	0.21063619631521557	0.2224295811468845	0.23741075166557943	12.53410740273112	0.9902245474188894	0.2567892033090534	0.35016059786149256	0.20939303575950552	0.20246627542036105	0.23798009095864087	12.652349864490763	0.9735291526223553	0.28338522874060634	0.3539640636327597	0.20581951195544743	0.20389198464687983	0.23632443976491313	11.417214786866028	1.035429603337693	0.28087265083440954	0.32552675012733157	0.22769213735651092	0.20364402870737047	0.24313708380878696	13.252491444190936	
15150000	-141229.24694844458	-136522.74977846612	-4618.360989371688	-88.13618060675662	777.7626462224183	4759.894053642938	329	73.63358859067733	469.53141286347267	296.818600046919	1849.5403875845425	34.690239832500666	368.907209734827	199.90377156461176	726.8778515677288	34.690239832500666	430.8742621621426	34.690239832500666	429.75949927649907	50.3260494866	500.6638698594616	34.690239832500666	439.0464802860631	0.1211	1.0293	1.225050037609195	2.4623208723125045	0.6799430938444304	0.6194133619203515	2.883636382742676	4.327290952317367	2.4947860821334498	3.5827181791434133	4.903570428925716	4.908297919286393	3.4390854304436744	3.52428752566446	1.8820220582327258	4.069242067314338	3.669664689297648	3.966810400816824	4.1747554690155875	4.457583478204764	3.666677656020719	5.30671202621845	-6.9160761607920325	-3.690572995601674	-0.7463288891357827	-3.072749345302272	-6.218880464179402	-9.24358329035144	-0.8609745228989565	-2.458126561148777	-8.411601386914583	-7.785582549149698	-5.02458838226975	-5.335913718646438	-0.03550073268513755	-3.9412052088808283	-3.831535687583753	-5.054210472029585	-5.435973133153372	-5.768875039905831	-5.270410262425022	-8.629985042879051	0.905359055165134	3.2205868453383464	0.0035	1.0396872526010092	0.3218053818430376	0.35947223586369176	0.18972867576553978	0.19672563221770478	0.2540734561530637	10.764227862407084	1.199127729350729	0.6642972817075465	0.3327806107516378	0.21840418689117674	0.19663048776925782	0.2521847145879276	6.412526499405789	0.7336344585002103	0.16287805675296405	0.32497800138588806	0.2049870540583681	0.23299696929587235	0.23703797525987144	15.044621720875744	1.0046259887652185	0.38612892602740373	0.3654145966296143	0.21561746876573992	0.21317888083393216	0.20578905377071363	7.781990692351101	0.8768354518456628	0.20544574019268314	0.3561977910487699	0.19972494127131046	0.2089831542101535	0.2350941134697661	10.780472346400982	0.9863860182720839	0.27082904849241923	0.3550057827181497	0.21562965370939052	0.2073247675949151	0.2220397959775447	12.178396712862908	0.951670466156942	0.2859926628244754	0.35124367401894463	0.20080983207474826	0.20959885450722646	0.23834763939908066	11.389757698079135	1.0999122703925153	0.2686597036161982	0.33943264472914836	0.21027930048243243	0.21266342880227462	0.23762462598614462	11.983576879154201	
15200000	-141233.66753733598	-136564.12547943043	-4588.217517851126	-81.3245400544137	506.8486578780498	4022.523613746296	331	66.38653409932323	438.61933683198583	279.3185899153373	1690.7787191721138	35.04593753514601	361.6365958277974	122.68145744946248	563.0455302672106	35.04593753514601	428.5021324633553	30.5352711872738	411.64236937968997	48.02211545944806	489.5308854144172	35.04593753514601	426.86960287518104	0.1211	1.0293	1.646548468787095	2.2623421449008303	0.19805373416697722	0.9931565128619868	2.238510227516087	3.6792950765470427	2.3301843586418762	4.3180701407762765	4.783986632650394	5.003203525966325	3.399829539031111	3.3857668346102625	2.156950143122203	3.812209765846339	3.3461554296289493	3.9595013618046497	4.015300540034186	4.149156795738294	4.322437734523766	5.390076359406566	-6.988914467649118	-6.135869104467039	-0.2996896031045526	-2.5071143868912382	-4.212247759335282	-5.597679275568312	-1.3715083006438398	-2.9379969476353027	-7.096289921742949	-6.492118660776381	-7.396901935875209	-6.436016752067435	0.2643496957247957	-4.489744833140202	-2.9612633312430536	-5.770779085974637	-4.880266165806484	-6.004668823843127	-7.784329277697892	-8.245865699741234	1.2978339546254716	3.3500065392332714	0.0035	1.0697768947948267	0.31866700441303464	0.3469672367083219	0.21532499838431374	0.1865914915503781	0.2511162733569863	13.253712322270813	1.281861355672548	0.6581111279598615	0.3358019216513243	0.214009303603184	0.1922180372355659	0.2579707375099258	6.058408738276608	0.7284998764064664	0.14545527732169522	0.3311826262821961	0.20528598030800435	0.2398971549414248	0.22363423846837488	14.61988266616291	0.9571955032208954	0.43530822032475125	0.36662004566082185	0.21535385010880478	0.19749269574551517	0.22053340848485806	7.039544113128605	0.8952649721263319	0.23757641205506422	0.3500150271705724	0.2066596418320214	0.21756909323463702	0.22575623776276915	11.600131607997197	0.9777806954713799	0.25417571822811835	0.3513494780523069	0.20961540508621707	0.1980148766248153	0.24102024023666088	14.143287250530035	0.9359481507088722	0.2569720403176407	0.3403509865677061	0.2014948589510401	0.21337236787514255	0.24478178660611125	12.837270618345505	1.051755493018385	0.2876155246002798	0.33768577792786897	0.21146259271746123	0.20370007209329996	0.2471515572613698	13.509584265575786	
15250000	-141069.1199301459	-136544.6945245027	-4448.189568381361	-76.23583726183838	696.9210978166353	4225.629903946809	296	78.86456769910714	472.6618424483154	277.80492018835173	1684.0164688511284	36.547029407702205	378.43449129273114	138.4130826863738	581.3596887522101	36.547029407702205	437.21588777072674	33.61083794517956	426.78799691768955	49.0066767187787	502.7853004197998	36.547029407702205	462.6667957136828	0.1211	1.0293	2.350745581015501	1.9784622772362601	0.49015501448385596	0.8395750596319989	1.8510172293731917	3.8107554498028224	2.5979882443816487	4.049146394421918	4.2630565786231145	5.059142660299997	3.576321565273553	3.3155540886542907	2.4714657651483023	3.1568487143981505	3.7984754523996282	3.6457652473044044	5.136409640975764	3.9362604021536027	5.426158847193077	5.111686461036526	-6.442773819325056	-4.556370139030165	-0.698326582850822	-3.8918205343862846	-6.277010091219202	-6.333864386013612	-0.7010475229667663	-3.6941209714081022	-6.925349422703142	-7.48506591011213	-4.568700783040587	-5.440642248062352	-0.9032376353266783	-2.7212622819170753	-3.6362775100986107	-6.237411577724142	-6.204517262865629	-5.250367367899569	-7.611325913461888	-7.852796844067312	0.907071015259181	2.029783726935527	0.0035	1.004515683794582	0.330456978501185	0.3574766496917965	0.18579770552949204	0.1868973010131951	0.2698283437655164	11.661979455023618	1.280976016093607	0.6716632401912901	0.3283417520402721	0.21647627886474824	0.20129616484841706	0.25388580424656254	6.13585956994261	0.7357939046349742	0.16433897273124132	0.3138762346507714	0.19971432951269885	0.26363506246113905	0.22277437337539063	14.727765603679396	0.9743668482478016	0.4224986492015826	0.3536169642006795	0.2143629753213726	0.19776777234307824	0.2342522881348698	7.382367451901068	0.9071118518204223	0.23135311976163786	0.3325650074816264	0.2129004352839515	0.2179475451140163	0.23658701212040587	12.078724371703084	1.0195663129392074	0.23879076680157366	0.3553717678512535	0.21558391088506626	0.20939025786447119	0.21965406339920918	12.973497902612648	0.9569431822508949	0.2861116427418454	0.34886561818519574	0.20107753523532892	0.21062999269815164	0.23942685388132373	12.133042720581944	1.0193825030211623	0.26802615416092856	0.3388690489725052	0.21408390321371468	0.21893916354174645	0.22810788427203366	12.407993464914195	
15300000	-141246.215978504	-136506.17718694577	-4653.345330056718	-86.69346150153387	1670.702150616153	6678.468685507694	330	70.30852060450941	440.42171916600074	359.6072411672435	2066.6936213847457	34.64946724403276	371.77428856544685	156.59485610504083	639.9685913401463	34.64946724403276	435.5871301131236	30.680584177160288	426.14663381124745	49.87823327437674	501.1882391357643	34.64946724403276	448.72068749867356	0.1211	1.0293	1.1603080997884936	2.9559440764129055	0.8145920899544539	1.3375891907787505	2.2619774329179982	3.692353423738524	2.407225346317132	4.392939805212658	4.237666776737814	4.651107222149494	3.4471168986341927	3.7111656902431034	2.1176892001336256	4.091458171682388	3.626492327112415	3.762782079658598	4.448213818376584	5.157557233900241	3.4752544063854933	5.485965063890712	-6.4413441943722916	-7.0552328065807535	-0.7656834816587932	-3.0955899994498894	-5.574993234245573	-5.885725431297	-1.4081432389202377	-2.717845050287033	-9.452755163296613	-5.6746161859843065	-5.267973206450258	-6.439374555739632	0.04009184869340497	-3.851211957318189	-3.732851750180275	-5.001014161579762	-5.827047869153931	-6.859778918824633	-4.694208529724362	-8.85231282139761	1.4911373964160826	2.905775903054013	0.0035	1.085184967077219	0.3343262485846542	0.35064892921978486	0.198390893784563	0.19629314535824735	0.25466703163740473	10.724538583807186	1.1775247844969987	0.6237536228636945	0.32441279208605567	0.22179641605285097	0.19792877353795008	0.25586201832314326	6.585868127009407	0.7125205245148518	0.16194457770170181	0.31463619936740367	0.22415423733180084	0.2531229844364373	0.20808657886435822	14.9843979473376	0.8648659632755124	0.39271115736831175	0.3623425390127068	0.22413854725095192	0.19118746793900507	0.2223314457973363	7.727609960116955	0.8560435392427314	0.22815939931284826	0.3425946115092047	0.20713825501017666	0.22163234264135542	0.22863479083926314	12.153006496086459	1.0204985939209419	0.2714266264551116	0.35314557205615	0.21060617455634448	0.2048142422728756	0.23143401111463	12.571908378572394	0.9623077330430806	0.28154763133558536	0.3454532846479102	0.2159601440973359	0.21100919370974244	0.2275773775450114	11.724507733944172	1.110254275709278	0.29892616359770036	0.3374299585327158	0.20783861538215095	0.2125301266660684	0.24220129941906487	12.361749246684704	
15350000	-141359.68852264807	-136543.60482545994	-4726.433747990105	-89.64994919801161	698.7121865156964	4917.704942925252	341	70.77621924687544	443.69243681955624	357.2331419733021	2038.0682200147285	34.37947308651931	365.57174077017754	131.19210930682146	583.2372287147895	34.37947308651931	427.9611070975917	34.37947308651931	428.76833681969254	47.67538289865551	491.7340045113832	34.37947308651931	447.3635288079782	0.1211	1.0293	1.0379272261034607	3.287836931828341	0.616172791680723	1.378332225455649	1.696239186488496	3.677095307264334	2.384129707907191	3.9917373943347134	5.082572905438943	4.814752250069117	3.6385934267844653	3.472556280162484	2.2146509542124306	3.7724587072333544	3.556158397338153	3.9258411336298398	3.7724681583720168	4.9979552600266635	4.103349934014874	5.643789759214082	-4.2422903016540285	-7.845103098260506	-1.9308285054820309	-1.0296141564870416	-7.304611365388076	-8.426263745359252	-0.9513031138094241	-3.039107050622098	-9.404859034650395	-5.938400931581197	-4.923073994568849	-6.038303046187868	-0.05907829584565921	-4.278125144512378	-3.5571511818623094	-4.862077304204167	-4.882689433170664	-7.302624960901511	-5.1036652521147134	-8.754038205595949	1.2760748725394813	3.0135115571557405	0.0035	1.0496984007988912	0.35550640652027543	0.3617718449105925	0.2001554311038633	0.17964739656338924	0.25842532742215507	11.005010032626485	1.1349538978155391	0.6351674133581249	0.31561472163295334	0.23296577269417884	0.19388331701187964	0.25753618866098826	6.011118331660741	0.7496643218359501	0.15005618527337178	0.322951059664968	0.22110446085916263	0.2632670204632487	0.19267745901262076	13.597348661940984	1.0567959624360697	0.49718884045753936	0.3465357532741484	0.22378193845916494	0.21026080334992792	0.21942150491675885	6.918683990523592	0.8703951324873285	0.21656754545480378	0.3434872378661022	0.19203432419714822	0.22758147393455033	0.23689696400219937	11.13639411507366	1.0002781947611525	0.2509346490185401	0.3520051494148423	0.21230076021001623	0.20130373579622443	0.23439035457891716	12.78270671085486	0.9719760845026996	0.2716691188130059	0.35078597052009874	0.20500896091651769	0.2099925117885474	0.2342125567748361	12.157245755413378	1.0776608823274452	0.2871309619378695	0.3337075016676426	0.21955071303173998	0.21213837597616655	0.23460340932445078	12.944508739073603	
