iteration	time	leafsWith	leafsWithout
571	4.253967225943285	5	44
571	3.2203903996126826	1	29
571	3.0442803139757757	1	2
571	0.48106310040097355	1	3
571	2.3605230828543142	1	1
571	3.3291829802199118	1	53
571	2.6354658463208693	1	7
571	3.08110415421757	1	1
571	3.2673049698165073	25	2
571	3.3525705118402414	54	6
571	0.49684141366444123	2	1
571	2.6091123374604592	1	1
571	1.9001181507296963	6	1
571	2.615244438395621	61	2
571	3.2880136557061803	25	154
571	1.5946708605531796	1	3
571	2.9482723717665067	16	1
571	2.513287483997175	1	4
571	3.2639220223915686	30	23
571	1.626165667197256	2	2
571	1.6705187821016239	30	1
571	3.214540242079522	9	139
571	1.6094025715783573	1	1
571	1.6143086854468436	28	2
571	3.4753612588991984	1	21
571	2.650173031254951	1	2
571	2.873501551258016	4	1
571	0.7051912658823767	8	15
571	3.1063757831757925	4	11
572	3.1752812990108623	9	24
572	0.6708664488380123	8	12
572	2.901834953582636	4	1
572	3.2465392802704116	1	29
572	1.649611924012703	30	1
572	2.6136409185370724	1	4
572	0.5060729146406686	1	4
572	3.2120409377354804	25	2
572	3.2344428138143257	25	6
572	2.63312035056515	61	2
572	2.6526957983487875	1	3
572	0.5060807392171398	1	1
572	1.6321726782963708	2	1
572	0.4457834212755074	1	1
572	3.2769177531164075	30	17
572	3.3288500360363855	148	60
572	2.8086174971248	5	4
572	1.7828742212869884	6	1
572	0.6031278688782606	1	8
572	2.4211396901818034	1	1
572	4.429527935220278	5	44
572	1.5907331238917948	28	2
572	1.597205224106034	1	1
572	1.5601419292234766	1	3
572	2.915591365528172	17	1
572	0.4686219975762924	2	1
572	1.6172379471296665	35	1
572	2.6179737497970166	1	2
572	2.640106913617018	1	2
572	2.687348700534187	1	13
572	3.0240424566051445	1	1
572	3.2186758908555646	1	1
572	3.367744672358299	53	1
572	1.5725731983723392	1	1
572	3.20540935880868	1	1
572	1.5150545293632547	1	1
572	3.524813865419304	3	276
572	3.068164898820612	4	1
572	3.3008265256799234	1	59
573	0.5260062786096569	1	3
573	2.9127727028385664	1	1
573	2.8661855881580323	4	1
573	2.6832395618791622	1	2
573	1.5269032059464962	1	2
573	2.601137061312585	61	2
573	3.005414664796149	1	1
573	0.49882710166230027	1	1
573	1.7162561711982107	30	1
573	3.3332489790319073	148	61
573	4.449507391348163	5	44
573	2.5978396390042064	1	2
573	3.3024563521152572	1	32
573	2.8664767295687454	16	1
573	3.2344433221077225	30	6
573	1.4950292502291802	28	2
573	1.545255787989845	1	3
573	3.0699936799173884	2	17
573	3.0590793994505248	1	1
573	2.699756901779864	1	6
573	1.5834014857597651	3	1
573	1.5905237607619256	2	1
573	1.583397886860979	35	1
573	1.5943520858839975	1	1
573	2.87814973550266	1	2
573	2.624975967390668	1	4
573	3.1669954284508606	9	1
573	0.6399281952205911	8	15
573	0.5261390362714735	1	1
573	3.238438923388827	25	2
573	3.086567467063418	4	2
573	2.852926026777965	5	4
573	1.4663671852794096	1	1
573	3.2251598100119736	25	1
573	3.3107680241834316	53	2
573	0.4674682441130926	2	1
573	1.731443230862709	6	1
573	2.4662960715995723	1	1
574	0.4548389108074673	1	1
574	1.6002612298971428	1	3
574	3.334154574846451	148	61
574	2.6725186427900667	1	13
574	3.087683156347566	4	3
574	2.432018030325594	1	1
574	1.501972289871162	28	2
574	2.8446398086906868	5	4
574	3.3462077603475393	53	14
574	2.870394054715291	4	1
574	3.0860655639855565	1	4
574	4.269208491249714	5	44
574	1.541363178138738	1	2
574	2.6737662751825155	1	4
574	0.5369211940679861	1	5
574	2.6248272457373503	1	2
574	3.0733221782211047	1	4
574	3.058439606418773	1	3
574	3.063313506694527	1	1
574	1.6089270028165288	2	1
574	0.49927800034976144	2	1
574	3.19509833716873	25	2
574	1.788686797360299	6	1
574	2.6607914911283785	61	2
574	3.0100493132985093	1	2
574	1.6076966630185439	1	1
574	0.6404534310231327	8	15
574	0.5487332507825613	1	3
574	3.233634466884439	9	109
574	1.4988720978290075	1	1
574	3.2623536944199714	30	17
574	2.8583464720400684	16	1
574	3.2105059988779487	25	5
574	3.33269992541139	1	59
574	2.6346332205720557	1	1
574	1.6900199371008569	30	1
574	1.5244793681346493	35	1
575	3.104437780841806	4	2
575	2.9972370602667695	1	1
575	2.8482823212732455	4	1
575	2.891574390424438	17	1
575	1.5483509029767788	1	1
575	1.5583324908839984	2	1
575	2.636129026192947	1	3
575	1.478583651127991	28	2
575	0.6581987884899831	8	15
575	2.734833418511272	1	16
575	2.703209708445115	1	2
575	3.3370933155540285	54	2
575	3.7800357254224934	5	44
575	3.2964583033803194	1	53
575	2.707736678247244	1	5
575	1.9088561307511611	6	1
575	0.565913316179973	1	8
575	1.5817601350633197	1	3
575	2.3797766637439963	1	1
575	2.2661317065568483	1	4
575	3.3379426943757267	148	59
575	3.234110109113203	9	115
575	2.61084973235441	61	2
575	0.48544066653664686	2	1
575	3.2330280629875006	25	6
575	0.5278930851201551	1	3
575	3.2684382098953506	30	6
575	1.5166325172045845	1	2
575	0.40412956890750706	1	1
575	3.2130990478710544	25	2
575	1.4494256154986545	35	1
575	2.7566483867595934	5	4
576	2.854497538478455	4	1
576	3.1613675758957243	9	3
576	1.6020310772268829	1	30
576	2.622776968582542	1	1
576	1.7816673070175852	6	1
576	1.476404101098126	1	1
576	3.305225702874509	148	1
576	3.105851527764969	4	4
576	1.5683312700969054	1	2
576	2.460677169958558	1	4
576	1.5974577421762888	2	1
576	3.0602432161564366	1	2
576	0.5646735467386748	2	1
576	2.915806888027447	16	1
576	0.49954242788075476	1	3
576	2.679755492529324	1	3
576	3.198008459764992	25	1
576	2.9968733694517766	1	1
576	2.4354429579197756	1	1
576	1.7048561905795907	35	1
576	3.9994509029519065	5	44
576	3.2468343007123224	1	32
576	0.6865982057405233	8	12
576	3.166311509277506	25	2
576	2.8589857028103154	5	3
576	2.620905817186042	1	2
576	0.5500614041507674	1	5
576	2.6693661231793726	61	2
576	0.406125112877902	1	1
576	3.333029718580832	53	2
576	1.5725104176670186	1	1
576	3.255155350903067	30	6
577	1.651539696519393	35	1
577	3.1308033256135843	4	8
577	3.3396064446853018	1	208
577	2.409553668797912	1	1
577	2.8241108357466373	4	1
577	2.6644800900370456	1	1
577	3.2452128768680666	25	153
577	2.8060969701065517	5	3
577	4.332809634297405	5	44
577	2.6192605596254452	1	2
577	3.34617360695151	53	6
577	2.5851355832462843	61	2
577	0.5579305776978742	1	3
577	3.2122856349554922	9	139
577	0.4024932363680307	1	1
577	1.803452217661743	6	1
577	3.056702818286084	1	1
577	0.4954608271980874	2	1
577	2.6822562679131465	1	2
577	3.2515884136616933	30	23
577	2.6762551761327984	2	1
577	3.244823766623739	148	5
577	1.4367609490329016	1	1
577	3.163373953609323	25	2
577	1.67657558688947	1	30
577	1.577847337414255	1	1
577	1.656412552068673	2	1
577	3.307327490422182	1	206
577	2.886986298620826	17	1
577	2.5519635115950905	1	4
577	0.7843355660454279	8	27
577	0.5294576770251069	1	5
577	1.6140701246478102	1	3
578	1.6228404961698857	1	3
578	1.9180436431559826	6	1
578	3.3071611525747358	53	2
578	3.1908900354189598	9	114
578	0.5368848625930696	1	1
578	1.6482882622669308	1	30
578	2.7244652657575443	1	3
578	2.8650726208847175	4	1
578	2.798446428089619	1	2
578	2.586038406055792	61	2
578	2.4321673772271595	1	1
578	3.262953430498186	25	2
578	4.258849690594474	5	44
578	3.2914928183786856	148	32
578	0.8072831736380977	8	27
578	2.849809537294931	5	3
578	1.8192695941529848	35	1
578	3.023204784739306	1	1
578	2.6325737672988794	1	1
578	2.5589359863806465	1	4
578	2.8734497852464926	16	1
578	3.1859835090817796	4	21
578	0.4064294944319613	1	1
578	1.4313425672616802	1	1
578	3.212735373197944	1	29
578	3.0900193683361294	1	1
578	0.5426088374974256	1	3
578	3.3115087433731105	1	1
578	1.5753704194355578	1	1
578	1.6379004802214752	2	1
578	3.24895523631929	30	23
578	0.5149174736141333	2	1
579	1.8920020923032723	6	1
579	1.6125811230522515	35	1
579	3.2513659578725083	25	2
579	2.8807188308883838	5	4
579	2.9819599650510327	1	2
579	2.685957006871547	1	2
579	1.7124713229613917	1	30
579	3.2490448867520456	1	1
579	1.4759953425618164	1	1
579	2.923412132270954	16	1
579	0.7887385244500535	8	27
579	2.4485948763327485	1	4
579	2.878500474296658	4	1
579	0.5752363125408806	1	8
579	0.5114682684252614	1	6
579	3.2420637395172776	148	27
579	3.161917223445016	4	8
579	2.572066492293146	61	2
579	1.6711829469909105	1	1
579	3.182197446414392	23	4
579	2.638645982593289	1	2
579	1.5937836401139691	1	3
579	0.4715838849041063	2	1
579	0.536923583518444	1	6
579	3.1073908326393678	1	1
579	3.192183284724649	9	3
579	3.395630388039507	53	213
579	3.2366927516257533	25	2
579	1.6391961406118298	2	1
579	0.3834615113060522	1	1
579	3.2056914131750602	30	6
579	2.364535336751686	1	1
579	4.18791330244818	5	44
580	1.5273737936360021	35	1
580	3.2184826264698643	148	5
580	1.6182007573456474	2	1
580	1.7541244823566728	31	4
580	2.9646210445217775	1	2
580	3.140713384868633	4	2
580	3.271071590191525	3	2
580	3.173245792034294	9	136
580	0.6914829427759059	8	27
580	1.817614941399114	6	1
580	0.5246019469089163	4	2
580	0.47351630776788056	2	1
580	5.297491941250172	5	345
580	2.763260419769523	5	4
580	3.2095186571213787	30	23
580	2.616183315393215	61	2
580	2.4414925185982383	1	1
580	1.4388336700213529	1	2
580	3.2496047387976716	25	1
580	3.3552044536153858	53	219
580	3.0410727559218174	1	1
580	2.650295913234487	1	3
580	3.0572776470177416	1	1
580	2.7062858499797926	1	2
580	3.235302541379639	24	155
580	0.3759210860966107	1	1
580	0.5177681917297718	1	1
580	1.5858014442650585	1	1
580	2.9543531277016655	16	1
580	1.5951651930211597	1	3
580	2.669914274146862	1	4
580	1.4666339934877897	28	2
580	2.8812469074251794	4	1
580	3.4312360495522967	1	20
581	2.8690863789080083	16	1
581	3.1748256309937517	9	139
581	1.6452076288460091	1	5
581	2.6428952792476537	1	4
581	1.5262600686799317	28	2
581	1.5199808891521513	1	1
581	5.6231406142885305	5	345
581	3.188703796981514	30	17
581	1.6136634574640425	1	3
581	2.5985491039960777	1	2
581	1.604377502493037	2	1
581	3.2269578375114065	25	2
581	3.1530271611734975	4	21
581	1.3832523065119062	35	1
581	2.650216643833687	1	3
581	0.557760728699833	2	2
581	2.519991842210942	1	1
581	2.820236242930946	5	3
581	2.5833611997970536	61	2
581	2.9893452719732636	1	1
581	1.832861780545926	6	1
581	2.8343761586963865	4	1
581	3.279460236194211	53	2
581	0.45869658098263244	1	1
581	3.2397010231932484	25	6
581	0.6585133137085109	8	11
581	3.342986589676201	1	57
581	0.5532250596657491	1	6
581	3.0145057817883867	1	2
582	1.2132334959093498	35	1
582	3.2622031683807506	1	26
582	2.983966781468837	1	1
582	0.4771652322804698	2	1
582	1.585452066386523	1	2
582	3.2394105025445867	1	2
582	3.1706710680256833	4	11
582	2.7116991859760162	1	4
582	3.344556644563596	53	4
582	1.7231038725668668	1	4
582	2.7975720209526287	5	4
582	2.6412826011585935	1	2
582	4.378899436682275	5	44
582	3.1792730570458616	30	23
582	2.8657118425269346	16	1
582	2.377576419987207	1	1
582	0.6201602653071348	1	11
582	3.1958557375229475	9	3
582	3.201488991287789	25	1
582	1.5890773748898823	2	1
582	1.4956529824881102	28	2
582	2.5888108137250185	61	2
582	3.279238194472555	148	31
582	3.154959108712177	1	1
582	1.9746884829021951	6	1
582	0.5368043810113647	1	3
582	2.8473610973071857	4	1
582	0.4494792791176394	1	1
582	1.599744339732041	1	5
582	0.6244864650081752	8	1
582	0.567020430152553	8	1
582	2.6536836552976695	1	1
583	3.0361836851382407	1	1
583	1.5974580974088894	1	1
583	1.5242701283441988	28	2
583	3.2215282318437346	24	1
583	2.6172455707190068	61	2
583	3.129491856787837	4	9
583	0.6827562372127147	8	11
583	3.1172520544293434	17	2
583	0.6064300588310516	1	3
583	1.6017423590172086	1	3
583	1.5655234663449562	1	1
583	1.593407726808067	2	2
583	3.189238750283124	9	3
583	3.9419128184069905	5	44
583	2.631200792635582	1	1
583	3.176805648223649	1	27
583	2.7226987336779302	2	9
583	2.6998758857490373	1	4
583	2.9011243466364363	4	1
583	0.43644918290911505	1	1
583	1.3872653686303806	35	1
583	0.42567518065030185	2	1
583	3.0169999605905673	1	2
583	2.1513417595310216	6	1
583	2.9238740374047723	16	1
583	0.44140857396453725	1	2
583	3.1697367425962	25	2
583	2.663853364641966	1	2
583	2.4483772769046084	1	1
583	3.206095577011183	30	23
583	0.506899693696198	1	4
583	3.296352648378104	53	3
583	2.69551050988278	5	4
583	0.47134805432361304	1	1
584	3.0417764619983814	1	1
584	1.9571830980678726	6	1
584	1.596904041019343	1	1
584	3.2268315798776825	25	3
584	2.878106511134206	4	1
584	0.5176992638837419	1	1
584	0.6942784331645839	8	11
584	3.3056721879222266	53	9
584	0.44312504939387054	1	1
584	1.5621532341974103	1	2
584	2.820633116606217	7	4
584	1.6162884139078244	1	2
584	3.1927224752066365	9	27
584	1.1134311296496833	35	1
584	1.601077009033446	2	1
584	3.2830682230792547	1	2
584	0.5576116981511632	1	9
584	3.1630971875726743	25	2
584	4.76315679181954	5	345
584	2.615110910425898	1	4
584	3.010624218391513	1	1
584	2.620375867556305	1	1
584	2.8992627649601275	16	1
584	2.3844354096563336	1	1
584	0.4975011026716629	1	6
584	2.1792351183322296	2	1
584	2.652945081332433	1	2
584	3.1568827480640493	4	21
584	3.067053395253396	1	8
584	3.256966715137594	30	23
584	1.6267291770417103	1	3
584	2.60928095684298	61	2
584	1.5695606553269101	28	2
585	1.6073743400272633	1	1
585	0.6821408114537633	8	16
585	3.170706041171968	25	2
585	1.948441837544209	6	1
585	1.5829004715462531	1	1
585	3.0183254488406135	1	2
585	3.6572420979993012	10	291
585	1.4218949863412718	28	2
585	3.2411641855513267	30	17
585	2.8734488044104296	4	1
585	1.648243759852221	1	3
585	3.2273271163962534	148	31
585	1.1676407703801033	35	1
585	2.7230362275072366	1	2
585	3.2001561790310404	25	1
585	0.6575447703186796	2	2
585	2.637340387136277	1	1
585	1.6020146793185575	1	3
585	0.5725251552831025	1	6
585	2.80900307848367	7	4
585	4.457060295127661	5	44
585	1.599489261669362	2	1
585	0.37891461246411495	1	1
585	3.110307802249963	4	1
585	2.645890470973569	2	5
585	2.373935367706366	1	1
585	0.4870910096936427	1	6
585	3.318138279425739	53	210
585	2.8845860337670786	16	1
585	3.17820017286806	9	27
585	2.647688011396127	61	2
585	2.6149236211488756	1	4
585	3.0245565814997803	1	1
586	0.6431606708583786	8	16
586	3.1589364556950272	9	27
586	2.9543241145840113	1	1
586	2.8512159671296615	16	1
586	3.271971814856613	1	59
586	3.161519941242261	25	1
586	1.0476594321363564	35	1
586	1.5025852818914132	28	2
586	1.8647896412350065	6	1
586	0.5563732663237317	1	8
586	3.219973684173965	30	23
586	3.284925597079024	1	1
586	0.4338102256291734	2	1
586	3.0382682492623587	1	1
586	3.9543832908942704	5	44
586	2.830053216669512	7	1
586	2.4784922563424345	2	5
586	1.5696557601922905	2	1
586	1.6734183392504178	31	1
586	2.8734897414850025	4	1
586	3.2297288596105034	1	27
586	3.1236998832155223	4	7
586	3.1871271640402767	25	2
586	0.8359529852115202	9	1
586	2.6215300716402794	61	2
586	1.5648686636891682	1	30
586	0.3787909416545574	1	1
586	1.5756568108776037	1	1
586	2.570926979367499	1	1
586	3.3487834358083433	9	2
586	1.6032916957480836	1	3
586	3.2694022443467077	53	6
586	2.690898936345235	1	2
586	1.615781387708978	1	3
586	2.612424107542182	1	4
586	3.20095136368343	148	31
586	2.391784638336304	1	1
587	2.6018013620305283	1	1
587	2.5727118513324285	61	2
587	2.9552866724737044	4	1
587	3.2923172250760615	53	1
587	1.604352145952248	1	3
587	0.4251943638567752	1	1
587	0.649367585371607	8	12
587	2.5825396977526225	1	4
587	4.3090861428280505	5	44
587	0.5010273401763641	2	1
587	2.685935877570728	1	5
587	3.4376194488500573	1	3
587	1.1055404624710832	35	1
587	0.4967165258636612	1	8
587	1.5516580289561546	1	2
587	0.5104915435788087	1	3
587	3.126780948097945	9	133
587	3.0109644162718325	17	1
587	3.250677182678686	1	207
587	2.6200456799826384	1	1
587	3.2585831471704694	1	208
587	0.6369040046656949	1	11
587	3.175888870582014	25	4
587	1.608310078001665	2	1
587	2.662971646691517	1	2
587	0.6020964226057401	3	1
587	3.0859770512049067	1	1
587	3.084420524750726	4	5
587	3.245464334945382	30	17
587	3.1575491549672847	25	2
587	1.5125026893092581	28	2
587	1.648187140452876	1	4
587	3.2061930552405045	148	31
587	2.405548222201901	1	1
587	2.0459363447048986	6	1
588	1.6388269579605321	1	1
588	0.4913169152480634	2	1
588	3.2616521369196505	30	17
588	3.052033665739515	4	5
588	2.4441156210818633	1	1
588	2.601936726770589	1	2
588	3.1997598375217535	25	2
588	2.8735122610336816	7	1
588	2.859830482406039	4	1
588	3.444026383149179	1	1
588	2.6598583793541195	1	2
588	3.066807756064776	1	2
588	3.326927843396902	53	222
588	1.5738009352613744	28	2
588	1.6876393834938312	2	2
588	0.3009789189515004	1	1
588	1.5967712839505168	1	3
588	1.5662076312980275	1	1
588	2.5650478659875944	1	4
588	0.4390861309776426	1	1
588	3.0314216326611074	16	1
588	3.963439863084176	5	44
588	2.6502678080513533	61	2
588	3.1282817978336936	9	1
588	0.5198688392759152	1	8
588	3.10921303108006	1	1
588	0.5438889335779891	1	3
588	2.5816839369514355	2	5
588	1.9755498215085652	6	1
588	3.2217936416932673	1	1
589	3.306168053028273	53	6
589	1.5720765942929802	1	3
589	3.2344906846012407	30	6
589	2.840813111733638	4	1
589	3.209474933986087	25	2
589	1.60437813557553	1	3
589	3.2760280858029205	1	1
589	3.116923425061117	1	1
589	0.42068427872172265	1	1
589	3.210456146321121	148	2
589	2.9350981028411525	16	1
589	2.627085529720773	2	5
589	3.1023605561429974	4	6
589	1.6542923156043798	4	1
589	4.122430136361089	5	44
589	2.411550691881331	1	1
589	2.79605631596786	7	4
589	2.6327131254938365	61	2
589	2.65409209826052	1	1
589	2.389610160702688	1	4
589	1.6825964598083942	1	5
589	0.52968279017378	1	1
589	0.43366234657648306	1	2
589	2.7356484425137637	1	2
589	3.0668744384022943	1	2
589	1.6649497734968577	2	2
589	2.640107248234358	1	2
589	0.5085698196779163	2	1
589	2.1378449770509746	6	1
589	0.4027254734133692	1	1
589	3.206434795390635	25	3
589	1.616443941319318	28	2
589	3.1683121176395446	9	27
589	3.5066236486606783	1	1
590	2.883849358029977	4	1
590	2.6601633136196767	1	2
590	1.4838320643627867	28	2
590	1.677403167625755	31	5
590	1.639659183900136	30	1
590	2.7896365534697907	7	4
590	3.182861978190772	25	2
590	1.5651843337320201	1	1
590	1.5815986141761584	1	3
590	2.3807876942923087	1	1
590	3.1743859004358512	30	17
590	3.115729533042355	1	1
590	2.6529682925459497	61	2
590	1.8238302596064386	6	1
590	3.2074734829423903	25	154
590	0.5112349626582215	1	5
590	3.145224491732705	9	112
590	3.280056002235085	53	2
590	2.875151490844985	16	1
590	0.3850988640814421	1	1
590	3.0686872852346028	1	17
590	2.623310844789387	1	1
590	2.589894088540831	1	4
590	2.671303279672827	1	15
590	3.072230682739189	2	2
590	4.284135278674341	5	44
590	1.5791737213206432	1	2
590	0.4911343393103209	2	1
590	0.51487917237705	1	1
590	3.051452717514451	4	2
590	1.6121467147277997	2	1
590	2.584890670810097	2	5
590	3.2419534830407883	1	27
590	3.2037304506707756	148	1
591	4.115938112167498	5	44
591	0.6597275849246387	8	12
591	3.03306305198592	1	1
591	0.4608907998616587	1	1
591	1.5678707280373487	1	3
591	3.1620334871574016	9	26
591	2.628829924748999	1	2
591	3.1968686319393385	1	1
591	3.1483420933659545	25	2
591	1.5931495660527446	1	3
591	2.374316973064225	1	1
591	3.167536320395385	25	6
591	3.2484509951929113	1	206
591	1.4504777355990939	28	2
591	3.10106855567048	4	11
591	3.273130241252943	53	1
591	0.581804966287848	2	1
591	2.650985806385677	1	2
591	0.5427882203081822	2	1
591	2.8769374674370454	4	1
591	1.6769312354552426	31	5
591	2.6649665338455577	61	2
591	2.6972607398712114	1	15
591	1.6109758889948296	1	1
591	3.0917239877090026	1	1
591	1.5557106480793266	1	1
591	1.5791858292310508	30	1
591	1.7907056883498171	6	1
591	2.9461753150265793	2	1
591	2.9132462547952116	16	1
591	2.516985039698312	2	2
591	2.546690220208461	1	4
591	3.218088507220898	148	31
591	0.5451853205069597	1	3
591	3.193039177580232	30	23
591	1.6314742759772969	2	1
591	3.29229667464719	1	207
591	0.5940551946236212	1	3
592	3.1704662949903764	25	3
592	0.544356903855487	1	1
592	3.2310345347914904	30	6
592	1.7243891247622685	2	1
592	2.6172486492884275	1	1
592	1.5961564985323946	1	3
592	2.8714823812132693	16	1
592	0.3995839455709813	1	1
592	2.977081219987099	2	1
592	2.5866090404515774	1	4
592	4.248212683167139	5	44
592	0.5174567645975117	2	1
592	2.631890173037533	61	2
592	0.5560657635362531	1	3
592	1.8659239325352246	6	1
592	3.3561242549130554	53	223
592	3.0729342985677874	1	1
592	0.5902184204780383	2	9
592	1.703021285741528	1	30
592	1.7087268512373726	1	1
592	3.158131957851481	9	1
592	3.5212059510572544	21	1
592	2.939006551043633	4	1
592	3.010557540967909	1	1
592	0.927623861716171	35	1
592	1.612514770596249	1	1
592	3.2649425845358166	1	27
592	0.48426169418169707	1	1
592	3.179210738711845	25	2
592	2.716652258078767	1	4
592	2.6802964768971833	1	15
592	3.196993577358427	1	8
592	2.7465044244355	5	5
592	0.696983361028856	8	27
592	2.3963720841781537	1	1
592	2.6470699240869635	1	2
593	0.7362281083639459	8	27
593	3.187342758494708	148	1
593	3.0659279074768335	2	17
593	2.634893218598336	1	3
593	0.46396991498286866	2	1
593	1.6006755850663978	1	3
593	2.6372736824012293	1	13
593	2.9512585384646854	1	1
593	0.5030967753329492	1	3
593	3.2627401435889567	1	1
593	2.607629523949356	1	1
593	3.2946919713141085	1	1
593	3.2354300563646063	30	23
593	3.13437410083543	4	1
593	2.266044741779723	1	4
593	2.931409207353454	17	1
593	2.7477967153406837	5	2
593	3.1492738341858058	9	139
593	0.6681464189044846	1	1
593	2.8590068445523116	4	1
593	1.6836175671102183	1	30
593	3.047680965040371	1	1
593	2.698486298221809	1	4
593	3.970751912787506	5	44
593	3.1182370746213905	4	1
593	2.340568361122422	1	1
593	1.6444770195293188	1	1
593	3.1353254290149266	1	1
593	1.6369406103562483	2	1
593	1.54781937752594	1	1
593	1.0281078499772036	35	1
593	2.6211664272429687	61	2
593	3.095674716971388	6	6
593	2.5936859723336454	1	2
593	3.205134651603572	25	3
593	1.7874840881148941	6	1
593	3.0676333721193316	1	2
593	0.5179803028485139	1	4
594	2.9851533123641047	1	2
594	0.4431189413630534	1	1
594	1.6071803500290969	1	1
594	0.9666683196911379	35	1
594	2.708565392689252	1	15
594	0.5228420700777292	1	3
594	3.1983463573929782	25	2
594	3.1450416409401782	6	9
594	1.574332182065831	1	2
594	3.1995038289103945	1	1
594	0.5041924368106265	2	1
594	2.622608806490746	1	1
594	0.7303896045312399	8	27
594	2.984884065668467	16	1
594	3.248273191851183	1	2
594	1.604922341834481	1	3
594	1.180663809940313	1	1
594	3.2251514979109857	25	154
594	2.6967935761685737	61	2
594	3.238170767917296	30	6
594	0.5352046813810603	1	3
594	2.3873497340383096	1	1
594	3.1113293203988235	4	1
594	0.5024323223729823	2	1
594	1.8114970816386062	6	1
594	3.143731165274687	9	24
594	2.597941798707012	1	4
594	1.63540044111204	2	2
594	2.751686037183049	5	2
594	2.661587685575114	1	2
594	4.082605385760871	5	44
594	3.1907749094978044	148	2
594	3.0548872089746624	2	5
594	3.045912952438755	1	1
594	1.7713273625433885	31	17
594	2.941516372844177	4	1
594	2.4707830501621686	1	4
594	3.2954893724584053	53	6
595	3.0438801632978993	1	1
595	3.2160251530264645	25	155
595	3.0321125152379693	1	1
595	2.356876866602448	1	1
595	2.937770484011395	16	1
595	3.196055881186453	25	2
595	2.6746191615101225	1	6
595	3.080625887275801	4	2
595	1.6189625860100705	1	1
595	0.6966009634225543	8	27
595	1.7636601524284572	31	17
595	3.3226698964543573	53	2
595	2.4409490753378122	1	4
595	0.964930188118899	35	1
595	1.5672667238048064	1	3
595	1.5283573410881672	1	1
595	2.614284089956442	61	2
595	2.692733850040156	1	1
595	2.960258824130136	1	2
595	3.1669858374309285	9	24
595	1.596538217114329	2	2
595	0.5343510443179014	3	3
595	0.5107036470205628	2	1
595	0.5437921981942395	1	3
595	1.4518812357469812	28	2
595	1.8679765190193507	6	1
595	0.57876912531583	1	7
595	2.7387547257783638	5	2
595	3.2406932338441266	30	6
595	3.2665427459009493	1	207
595	1.2564512954629379	2	1
595	1.6226043822590555	30	1
595	2.913052746701851	4	1
595	2.621715763433116	1	1
595	1.5849796874786648	1	3
595	0.47720313892324384	1	1
595	2.7383854595111075	1	4
595	3.9482599006324506	5	44
595	3.2146687269468543	148	7
595	1.1708115179462482	1	1
596	2.7117683883887196	1	2
596	2.909930731203957	4	1
596	3.2028291933132778	9	3
596	1.1761003930200218	35	1
596	1.5177974265257603	1	1
596	3.035445177149313	4	1
596	0.6875187266448108	8	13
596	2.545369281692615	1	4
596	2.6792109530873915	1	3
596	2.4132427002253394	1	1
596	3.0053848408142017	17	1
596	1.6463442571442783	2	2
596	3.2636272523267564	148	32
596	3.0592515543586103	1	1
596	1.6534282275020473	1	30
596	3.3505765316445775	53	4
596	0.49157174184037444	2	1
596	0.5890612229603391	1	1
596	2.652793718373374	1	3
596	0.5545944753720562	1	7
596	1.9068523871364107	6	1
596	3.3941102662146534	1	275
596	3.3074797500562454	1	207
596	3.263808563502039	30	6
596	2.8187877607724374	1	1
596	2.693079685822113	61	2
596	2.6187687294496413	1	1
596	3.231993769545909	25	2
596	1.6053449035084668	1	1
596	4.54179119240348	5	44
596	1.6882053185194081	1	3
596	0.39550644178348193	1	1
596	0.53872810288442	1	7
596	2.8355592206836207	5	4
596	1.4936564770174527	1	2
596	3.214715594542156	25	6
597	0.5154068336575222	2	1
597	1.6099253300064333	2	1
597	0.6523699685232032	8	15
597	3.333616700116181	53	7
597	1.4638855795283234	1	2
597	2.9282708158698654	16	1
597	1.5851827583292106	1	30
597	0.5103985732343688	1	3
597	4.0661389290725936	5	44
597	2.821943594197762	5	4
597	2.63950646728361	1	1
597	1.545272322685662	1	1
597	3.160597034676215	25	3
597	3.325784532238373	1	6
597	2.885660689328006	4	1
597	3.1084417514954907	4	1
597	1.6520261667817806	36	1
597	2.6224199377762147	61	2
597	0.4057439438101653	1	1
597	3.286383360252927	1	180
597	1.86301147497025	31	3
597	1.6062818041767741	1	2
597	3.261959701970227	30	6
597	2.3688490888134197	1	1
597	1.823658434401409	6	1
597	3.260533915707697	148	1
597	2.520160888527897	1	4
597	3.198142319140203	9	27
597	0.5368904289312866	1	3
597	0.9067791393978837	35	1
597	2.9361933765839865	1	2
597	3.2381564852926488	25	2
597	2.9905419864053897	1	1
597	3.1204655962015977	1	2
597	2.674253127284601	1	15
597	2.7219124581566234	1	2
598	2.4132935897597463	1	1
598	4.202302178979352	5	44
598	1.622851682787882	1	3
598	3.2497472484969023	30	17
598	0.6803653908815193	8	27
598	3.3248840371071253	1	4
598	0.9934213410400048	35	1
598	3.242240479349846	25	7
598	3.474450378323951	276	3
598	2.6452778150569998	61	2
598	2.598037534032443	1	2
598	1.653414989419531	1	1
598	3.25745665534194	25	2
598	2.8009395462794373	5	4
598	0.37640397530964265	1	1
598	2.8830493034047606	17	1
598	3.0080912984349766	1	2
598	0.4900345416157279	2	1
598	3.154777037452476	9	2
598	0.5020254533062314	1	3
598	1.4692231496920272	1	1
598	2.8950525537673	4	1
