Sample	min:cow:0	max:cow:0	min:cow:1	max:cow:1	min:cow:2	max:cow:2	min:cow:3	max:cow:3	min:cow:4	max:cow:4	min:cow:5	max:cow:5	min:cow:6	max:cow:6	min:cow:7	max:cow:7
834	1.0350536561795138	1.5274320915475244	1.0350536561795138	1.5274320915475244	1.0350536561795138	1.5274320915475244	1.0350536561795138	1.5274320915475244	1.0350536561795138	5.5510752428155286	1.0350536561795138	1.5274320915475244	1.0350536561795138	2.6666052244800937	1.0350536561795138	1.5274320915475244
835	1.084876886285656	1.5071536132405754	1.084876886285656	1.5071536132405754	1.084876886285656	1.5071536132405754	1.084876886285656	1.5071536132405754	1.084876886285656	6.046351239530168	1.084876886285656	1.5071536132405754	1.084876886285656	3.0998249505814783	1.084876886285656	1.5071536132405754
836	1.070086270442573	1.5334945692787585	1.070086270442573	1.5334945692787585	1.070086270442573	1.5334945692787585	1.070086270442573	1.5334945692787585	1.070086270442573	6.9816776514151115	1.070086270442573	1.5334945692787585	1.070086270442573	3.051713488410087	1.070086270442573	1.5334945692787585
837	1.0918849217579805	1.4753929962760992	1.0918849217579805	1.4753929962760992	1.0918849217579805	1.4753929962760992	1.0918849217579805	1.4753929962760992	1.0918849217579805	6.866208817762981	1.0918849217579805	1.4753929962760992	1.0918849217579805	2.7342339198233674	1.0918849217579805	1.4753929962760992
838	1.0850223523604257	1.53950966878989	1.0850223523604257	1.53950966878989	1.0850223523604257	1.53950966878989	1.0850223523604257	1.53950966878989	1.0850223523604257	7.483667536580697	1.0850223523604257	1.53950966878989	1.0850223523604257	2.8423897847959267	1.0850223523604257	1.53950966878989
839	1.0815564298979439	1.5489742285520833	1.0815564298979439	1.5489742285520833	1.0815564298979439	1.5489742285520833	1.0815564298979439	1.5489742285520833	1.0815564298979439	6.438162787373159	1.0815564298979439	1.5489742285520833	1.0815564298979439	3.2123398747133365	1.0815564298979439	1.5489742285520833
840	1.1050993723107752	1.5421885780080231	1.1050993723107752	1.5421885780080231	1.1050993723107752	1.6276850691147047	1.1050993723107752	1.5421885780080231	1.1050993723107752	7.675661178857439	1.1050993723107752	1.6276850691147047	1.1050993723107752	3.1594365066870296	1.1050993723107752	1.6276850691147047
841	1.1000055434978435	1.466389313200267	1.1000055434978435	1.466389313200267	1.1000055434978435	1.466389313200267	1.1000055434978435	1.466389313200267	1.1000055434978435	6.155292474998106	1.1000055434978435	1.466389313200267	1.1000055434978435	2.7122360953256646	1.1000055434978435	1.466389313200267
842	1.1007555527738475	1.5151319210897896	1.1007555527738475	1.5151319210897896	1.1007555527738475	1.5151319210897896	1.1007555527738475	1.5151319210897896	1.1007555527738475	6.222265544848568	1.1007555527738475	1.5151319210897896	1.1007555527738475	3.2429410035905732	1.1007555527738475	1.5151319210897896
843	1.1044124655670942	1.5137614179284924	1.1044124655670942	1.5137614179284924	1.1044124655670942	1.5137614179284924	1.1044124655670942	1.6761226065609378	1.1044124655670942	6.207954773260269	1.1044124655670942	1.5137614179284924	1.1044124655670942	3.0324893080944832	1.1044124655670942	1.5137614179284924
844	1.0660141838710615	1.5216158004669467	1.0660141838710615	1.6212993759293113	1.0660141838710615	1.5216158004669467	1.0660141838710615	1.5216158004669467	1.0660141838710615	6.544869831599925	1.0660141838710615	1.5216158004669467	1.0660141838710615	3.2148098450904286	1.0660141838710615	1.5216158004669467
845	1.1194480572103203	1.6088371085625113	1.1194480572103203	1.6088371085625113	1.1194480572103203	1.6088371085625113	1.1194480572103203	1.6088371085625113	1.1194480572103203	6.2443908446832666	1.1194480572103203	1.6448355362652478	1.1194480572103203	3.220007976643103	1.1194480572103203	1.6088371085625113
846	1.0618616251682056	1.5160622919451896	1.0618616251682056	1.5160622919451896	1.0618616251682056	1.6566367025749003	1.0618616251682056	1.5160622919451896	1.0618616251682056	7.3196194008507405	1.0618616251682056	1.5160622919451896	1.0618616251682056	3.0452421465250836	1.0618616251682056	1.5160622919451896
847	1.1536698036785822	1.5345451388675997	1.1536698036785822	1.5345451388675997	1.1536698036785822	1.5345451388675997	1.1536698036785822	1.709412691254272	1.1536698036785822	7.0669298016170785	1.1536698036785822	1.5345451388675997	1.1536698036785822	3.2344491618941333	1.1536698036785822	1.5345451388675997
848	1.0961943284049767	1.4030367840893518	1.0961943284049767	1.4030367840893518	1.0961943284049767	1.8185424835951949	1.0961943284049767	1.7047535495564148	1.0961943284049767	7.386595668962883	1.0961943284049767	1.7047535495564148	1.0961943284049767	2.6718277911372184	1.0961943284049767	1.4030367840893518
849	1.1075138238989837	1.463197538565538	1.1075138238989837	1.463197538565538	1.1075138238989837	1.463197538565538	1.1075138238989837	1.5000827919623703	1.1075138238989837	6.285925783498868	1.1075138238989837	1.463197538565538	1.1075138238989837	2.7965802641381003	1.1075138238989837	1.463197538565538
850	1.0975848053103903	1.536794897251724	1.0975848053103903	1.536794897251724	1.0975848053103903	1.592802095153388	1.0975848053103903	1.536794897251724	1.0975848053103903	6.138416404552629	1.0975848053103903	1.536794897251724	1.0975848053103903	3.1218923144364226	1.0975848053103903	1.536794897251724
851	1.0683907920333695	1.547637041425645	1.0683907920333695	1.547637041425645	1.0683907920333695	1.547637041425645	1.0683907920333695	1.547637041425645	1.0683907920333695	6.7050413563721065	1.0683907920333695	1.5880369389017233	1.0683907920333695	3.0698228390222653	1.0683907920333695	1.547637041425645
852	1.088741940638613	1.5967567840215224	1.088741940638613	1.689192208777314	1.088741940638613	1.5967567840215224	1.088741940638613	1.5967567840215224	1.088741940638613	6.244281313395248	1.088741940638613	1.5967567840215224	1.088741940638613	3.033078139668305	1.088741940638613	1.689192208777314
853	1.027914934879675	1.6112761748042885	1.027914934879675	1.6112761748042885	1.027914934879675	1.6112761748042885	1.027914934879675	1.6112761748042885	1.027914934879675	7.235296380743421	1.027914934879675	1.6112761748042885	1.027914934879675	2.7050814302975255	1.027914934879675	1.6112761748042885
854	1.1527877475505193	1.622770874221402	1.1527877475505193	1.622770874221402	1.1527877475505193	1.622770874221402	1.1527877475505193	1.622770874221402	1.1527877475505193	7.179321468216131	1.1527877475505193	1.622770874221402	1.1527877475505193	3.0037732769201	1.1527877475505193	1.622770874221402
855	1.1294045510553872	1.5636011462548822	1.1294045510553872	1.5636011462548822	1.1294045510553872	1.5636011462548822	1.1294045510553872	1.5636011462548822	1.1294045510553872	6.308456755111422	1.1294045510553872	1.5636011462548822	1.1294045510553872	3.24859583301037	1.1294045510553872	1.5636011462548822
856	1.0417350527978044	1.6089091018826025	1.0417350527978044	1.6089091018826025	1.0417350527978044	1.6089091018826025	1.0417350527978044	1.6089091018826025	1.0417350527978044	5.776024392794142	1.0417350527978044	1.6089091018826025	1.0417350527978044	3.015405553808847	1.0417350527978044	1.6089091018826025
857	1.0927483878774922	1.5527952563218435	1.0927483878774922	1.5527952563218435	1.0927483878774922	1.680923674679832	1.0927483878774922	1.680923674679832	1.0927483878774922	6.312535288459685	1.0927483878774922	1.5527952563218435	1.0927483878774922	3.1197267645812303	1.0927483878774922	1.680923674679832
858	1.0463005074121554	1.5492471942420138	1.0463005074121554	1.5492471942420138	1.0463005074121554	1.5492471942420138	1.0463005074121554	1.5492471942420138	1.0463005074121554	5.56055395720972	1.0463005074121554	1.5492471942420138	1.0463005074121554	3.091927683332216	1.0463005074121554	1.5492471942420138
859	1.0771907998642405	1.5741779312330095	1.0771907998642405	1.5741779312330095	1.0771907998642405	1.5741779312330095	1.0771907998642405	1.5741779312330095	1.0771907998642405	5.704772183279829	1.0771907998642405	1.5741779312330095	1.0771907998642405	3.0726451604361387	1.0771907998642405	1.5741779312330095
860	1.102641212042954	1.5019871489212733	1.102641212042954	1.5019871489212733	1.102641212042954	1.5019871489212733	1.102641212042954	1.5019871489212733	1.102641212042954	6.176155517307478	1.102641212042954	1.5019871489212733	1.102641212042954	3.1107875324644	1.102641212042954	1.5019871489212733
861	1.154182652749114	1.527940588123215	1.154182652749114	1.527940588123215	1.154182652749114	1.527940588123215	1.154182652749114	1.527940588123215	1.154182652749114	5.580419062596121	1.154182652749114	1.527940588123215	1.154182652749114	3.166137834674032	1.154182652749114	1.527940588123215
862	1.0633980097449296	1.5231140816904372	1.0633980097449296	1.5231140816904372	1.0633980097449296	1.5231140816904372	1.0633980097449296	1.6018157590907833	1.0633980097449296	6.518428733849788	1.0633980097449296	1.5231140816904372	1.0633980097449296	2.9036958413631737	1.0633980097449296	1.5231140816904372
863	1.0149582872655287	1.4356513271531526	1.0149582872655287	1.4356513271531526	1.0149582872655287	1.5112528104868943	1.0149582872655287	1.5112528104868943	1.0149582872655287	6.466453800338115	1.0149582872655287	1.4356513271531526	1.0149582872655287	2.8912636302297017	1.0149582872655287	1.4356513271531526
864	1.0115014042204393	1.502642567636883	1.0115014042204393	1.502642567636883	1.0115014042204393	1.502642567636883	1.0115014042204393	1.502642567636883	1.0115014042204393	6.969829066983721	1.0115014042204393	1.502642567636883	1.0115014042204393	3.007645279275181	1.0115014042204393	1.502642567636883
865	1.0570607094088587	1.4945365892857296	1.0570607094088587	1.4945365892857296	1.0570607094088587	1.4945365892857296	1.0570607094088587	1.4945365892857296	1.0570607094088587	6.514496958205143	1.0570607094088587	1.4945365892857296	1.0570607094088587	2.7776404316983303	1.0570607094088587	1.4945365892857296
866	1.0789113524857612	1.4911231904158058	1.0789113524857612	1.4911231904158058	1.0789113524857612	1.4911231904158058	1.0789113524857612	1.4911231904158058	1.0789113524857612	5.949549356424711	1.0789113524857612	1.4911231904158058	1.0789113524857612	3.331974273365091	1.0789113524857612	1.4911231904158058
867	1.099204880816501	1.500497375527857	1.099204880816501	1.500497375527857	1.099204880816501	1.500497375527857	1.099204880816501	1.500497375527857	1.099204880816501	6.290473503311716	1.099204880816501	1.500497375527857	1.099204880816501	3.109344049180919	1.099204880816501	1.500497375527857
868	1.0993720573605685	1.55713387532532	1.0993720573605685	1.55713387532532	1.0993720573605685	1.55713387532532	1.0993720573605685	1.55713387532532	1.0993720573605685	6.207882255040261	1.0993720573605685	1.55713387532532	1.0993720573605685	2.2936391690777214	1.0993720573605685	1.55713387532532
869	1.0453028252285606	1.5833444766246032	1.0453028252285606	1.5833444766246032	1.0453028252285606	1.5833444766246032	1.0453028252285606	1.5833444766246032	1.0453028252285606	6.092717412153348	1.0453028252285606	1.5833444766246032	1.0453028252285606	2.994361977269051	1.0453028252285606	1.5833444766246032
870	1.0881942011963304	1.4346048580959234	1.0881942011963304	1.4346048580959234	1.0881942011963304	1.4346048580959234	1.0881942011963304	1.4346048580959234	1.0881942011963304	6.281093519250561	1.0881942011963304	1.4346048580959234	1.0881942011963304	3.0063550641689574	1.0881942011963304	1.4346048580959234
871	1.1133253545872037	1.535197233385162	1.1133253545872037	1.535197233385162	1.1133253545872037	1.535197233385162	1.1133253545872037	1.535197233385162	1.1133253545872037	6.175082263798117	1.1133253545872037	1.535197233385162	1.1133253545872037	2.969768070744408	1.1133253545872037	1.535197233385162
872	1.0915720222386938	1.57493305163905	1.0915720222386938	1.57493305163905	1.0915720222386938	1.57493305163905	1.0915720222386938	1.57493305163905	1.0915720222386938	5.53694747002362	1.0915720222386938	1.57493305163905	1.0915720222386938	2.664336790970708	1.0915720222386938	1.57493305163905
873	1.0826532214163365	1.5364269781035773	1.0826532214163365	1.5364269781035773	1.0826532214163365	1.5364269781035773	1.0826532214163365	1.5364269781035773	1.0826532214163365	6.134096477275648	1.0826532214163365	1.5364269781035773	1.0826532214163365	3.0133252879354018	1.0826532214163365	1.5364269781035773
874	1.068005186722445	1.5074180124763927	1.068005186722445	1.5074180124763927	1.068005186722445	1.5074180124763927	1.068005186722445	1.5074180124763927	1.068005186722445	6.047603298059414	1.068005186722445	1.5074180124763927	1.068005186722445	3.0668630515986877	1.068005186722445	1.5074180124763927
875	1.0364355202067372	1.4246401665273538	1.0364355202067372	1.4246401665273538	1.0364355202067372	1.4246401665273538	1.0364355202067372	1.4246401665273538	1.0364355202067372	6.0450490556179375	1.0364355202067372	1.4246401665273538	1.0364355202067372	3.1034570285835343	1.0364355202067372	1.4246401665273538
876	1.0833668495190807	1.497975118389462	1.0833668495190807	1.497975118389462	1.0833668495190807	1.497975118389462	1.0833668495190807	1.497975118389462	1.0833668495190807	5.838265165947519	1.0833668495190807	1.497975118389462	1.0833668495190807	3.0096172685964007	1.0833668495190807	1.497975118389462
877	1.0439911206937893	1.499886367469287	1.0439911206937893	1.499886367469287	1.0439911206937893	1.499886367469287	1.0439911206937893	1.499886367469287	1.0439911206937893	5.666860906580638	1.0439911206937893	1.499886367469287	1.0439911206937893	2.9228799117776703	1.0439911206937893	1.499886367469287
878	1.056278707557226	1.4748472753540511	1.056278707557226	1.4748472753540511	1.056278707557226	1.4748472753540511	1.056278707557226	1.4748472753540511	1.056278707557226	6.437525629843407	1.056278707557226	1.4748472753540511	1.056278707557226	2.437003633172111	1.056278707557226	1.4748472753540511
879	1.0845219979212288	1.4947533820480317	1.0845219979212288	1.4947533820480317	1.0845219979212288	1.4947533820480317	1.0845219979212288	1.4947533820480317	1.0845219979212288	6.196174931791035	1.0845219979212288	1.4947533820480317	1.0845219979212288	2.6972513421854103	1.0845219979212288	1.4947533820480317
880	1.0425847168823452	1.552147622245684	1.0425847168823452	1.552147622245684	1.0425847168823452	1.552147622245684	1.0425847168823452	1.552147622245684	1.0425847168823452	7.027749062199348	1.0425847168823452	1.552147622245684	1.0425847168823452	3.0803327493019594	1.0425847168823452	1.552147622245684
881	1.0859228918737642	1.550549697660074	1.0859228918737642	1.550549697660074	1.0859228918737642	1.550549697660074	1.0859228918737642	1.550549697660074	1.0859228918737642	7.375145918474857	1.0859228918737642	1.550549697660074	1.0859228918737642	3.1059913223814988	1.0859228918737642	1.550549697660074
882	1.0177938678215241	1.4873609024974996	1.0177938678215241	1.4873609024974996	1.0177938678215241	1.4873609024974996	1.0177938678215241	1.4873609024974996	1.0177938678215241	6.409087533493647	1.0177938678215241	1.4873609024974996	1.0177938678215241	3.2821829681707584	1.0177938678215241	1.4873609024974996
883	1.0390413278071264	1.4510431190187774	1.0390413278071264	1.4510431190187774	1.0390413278071264	1.4510431190187774	1.0390413278071264	1.4510431190187774	1.0390413278071264	6.127913679310552	1.0390413278071264	1.4510431190187774	1.0390413278071264	3.2135150806460615	1.0390413278071264	1.4510431190187774
884	1.0378236852304497	1.5278807009197237	1.0378236852304497	1.5278807009197237	1.0378236852304497	1.5278807009197237	1.0378236852304497	1.5278807009197237	1.0378236852304497	5.89046485105294	1.0378236852304497	1.5278807009197237	1.0378236852304497	3.2142851780783985	1.0378236852304497	1.5278807009197237
885	1.0559900517320955	1.4471657949743815	1.0559900517320955	1.4471657949743815	1.0559900517320955	1.4471657949743815	1.0559900517320955	1.4471657949743815	1.0559900517320955	6.118569804747835	1.0559900517320955	1.4471657949743815	1.0559900517320955	2.835796731165317	1.0559900517320955	1.4471657949743815
886	1.042276501658165	1.489695446415908	1.042276501658165	1.489695446415908	1.042276501658165	1.489695446415908	1.042276501658165	1.489695446415908	1.042276501658165	6.223062757139587	1.042276501658165	1.489695446415908	1.042276501658165	2.9549796123618535	1.042276501658165	1.489695446415908
887	1.0590448519015183	1.436505837203299	1.0590448519015183	1.436505837203299	1.0590448519015183	1.5846362235096763	1.0590448519015183	1.5846362235096763	1.0590448519015183	5.6485198441221485	1.0590448519015183	1.436505837203299	1.0590448519015183	3.002822532967997	1.0590448519015183	1.436505837203299
888	1.0553635068300764	1.590492526478954	1.0553635068300764	1.590492526478954	1.0553635068300764	1.642119522414589	1.0553635068300764	1.590492526478954	1.0553635068300764	5.810245492509125	1.0553635068300764	1.3579893065645763	1.0553635068300764	3.030324702679451	1.0553635068300764	1.590492526478954
889	1.058555503847856	1.4948742259591654	1.058555503847856	1.4948742259591654	1.058555503847856	1.4948742259591654	1.058555503847856	1.7097510585007	1.058555503847856	5.813013484760148	1.058555503847856	1.4948742259591654	1.058555503847856	3.0057198082615173	1.058555503847856	1.4948742259591654
890	1.0436951804943817	1.453481756737773	1.0436951804943817	1.453481756737773	1.0436951804943817	1.453481756737773	1.0436951804943817	1.7036581346229127	1.0436951804943817	5.659341530871558	1.0436951804943817	1.453481756737773	1.0436951804943817	2.651122651374777	1.0436951804943817	1.453481756737773
891	1.0493022390386386	1.5130981433829334	1.0493022390386386	1.5130981433829334	1.0493022390386386	1.5130981433829334	1.0493022390386386	1.5130981433829334	1.0493022390386386	5.769775632059861	1.0493022390386386	1.5130981433829334	1.0493022390386386	2.8399586655521603	1.0493022390386386	1.5130981433829334
892	1.0828636930797302	1.5058124100368957	1.0828636930797302	1.5058124100368957	1.0828636930797302	1.70090426239247	1.0828636930797302	1.70090426239247	1.0828636930797302	6.2746221741143415	1.0828636930797302	1.5058124100368957	1.0828636930797302	2.608050154545822	1.0828636930797302	1.5058124100368957
893	1.0825069484751282	1.5074850181139254	1.0825069484751282	1.5074850181139254	1.0825069484751282	1.7426836195953967	1.0825069484751282	1.5074850181139254	1.0825069484751282	6.248230305898829	1.0825069484751282	1.7426836195953967	1.0825069484751282	3.0093850475262798	1.0825069484751282	1.7426836195953967
894	1.0900857200831524	1.4915357405660927	1.0900857200831524	1.4915357405660927	1.0900857200831524	1.4915357405660927	1.0900857200831524	1.4915357405660927	1.0900857200831524	5.744136128047643	1.0900857200831524	1.4915357405660927	1.0900857200831524	3.0101708228341124	1.0900857200831524	1.4915357405660927
895	1.0940309951932647	1.4899874657532735	1.0940309951932647	1.4899874657532735	1.0940309951932647	1.4899874657532735	1.0940309951932647	1.8199060763456032	1.0940309951932647	6.212068556997934	1.0940309951932647	1.4899874657532735	1.0940309951932647	2.6926608758518	1.0940309951932647	1.4899874657532735
896	1.0940215559090802	1.534906798915955	1.0940215559090802	1.534906798915955	1.0940215559090802	1.534906798915955	1.0940215559090802	1.7457242169523681	1.0940215559090802	6.20344591272729	1.0940215559090802	1.534906798915955	1.0940215559090802	3.0179182820429844	1.0940215559090802	1.534906798915955
897	1.0900974400569794	1.5246708250075756	1.0900974400569794	1.5246708250075756	1.0900974400569794	1.5246708250075756	1.0900974400569794	1.5246708250075756	1.0900974400569794	6.368235565370867	1.0900974400569794	1.5246708250075756	1.0900974400569794	3.2046888816703927	1.0900974400569794	1.5246708250075756
898	1.107768102740863	1.5289700044735923	1.107768102740863	1.5289700044735923	1.107768102740863	1.5289700044735923	1.107768102740863	1.5289700044735923	1.107768102740863	6.188974588397883	1.107768102740863	1.7275748163376932	1.107768102740863	3.0529313549894823	1.107768102740863	1.5289700044735923
899	1.0629790802241814	1.5094725279068655	1.0629790802241814	1.5094725279068655	1.0629790802241814	1.5094725279068655	1.0629790802241814	1.5094725279068655	1.0629790802241814	5.978459524221421	1.0629790802241814	1.5094725279068655	1.0629790802241814	3.1039366237000934	1.0629790802241814	1.5094725279068655
900	1.0363304961952338	1.4882078496916051	1.0363304961952338	1.4882078496916051	1.0363304961952338	1.646273561462806	1.0363304961952338	1.781726983575453	1.0363304961952338	6.110978336784143	1.0363304961952338	1.4882078496916051	1.0363304961952338	3.1139934293314013	1.0363304961952338	1.4882078496916051
901	1.0767439495070903	1.4974809847844313	1.0767439495070903	1.4974809847844313	1.0767439495070903	1.4974809847844313	1.0767439495070903	1.7490084935458299	1.0767439495070903	5.906893047108156	1.0767439495070903	1.4974809847844313	1.0767439495070903	3.104104556301195	1.0767439495070903	1.4974809847844313
902	1.107533572359074	1.666910617036308	1.107533572359074	1.666910617036308	1.107533572359074	1.666910617036308	1.107533572359074	1.666910617036308	1.107533572359074	5.575032610142159	1.107533572359074	1.666910617036308	1.107533572359074	2.9570050041515543	1.107533572359074	1.666910617036308
903	1.1143470279289147	1.5636617638753592	1.1143470279289147	1.5636617638753592	1.1143470279289147	1.751471019282178	1.1143470279289147	1.7616752635005355	1.1143470279289147	6.008824795198819	1.1143470279289147	1.5636617638753592	1.1143470279289147	2.7937678473250287	1.1143470279289147	1.5636617638753592
904	1.1006389044068499	1.4618546476425536	1.1006389044068499	1.4618546476425536	1.1006389044068499	1.4618546476425536	1.1006389044068499	1.7077757861067937	1.1006389044068499	6.101807879172668	1.1006389044068499	1.4618546476425536	1.1006389044068499	3.1121353836302035	1.1006389044068499	1.4618546476425536
905	1.0869933612570435	1.4770130881836394	1.0869933612570435	1.4770130881836394	1.0869933612570435	1.4770130881836394	1.0869933612570435	1.4770130881836394	1.0869933612570435	6.250860155451903	1.0869933612570435	1.4770130881836394	1.0869933612570435	2.9072092673673637	1.0869933612570435	1.4770130881836394
906	1.1191063425081325	1.4715665235953566	1.1191063425081325	1.6829443110719922	1.1191063425081325	1.6829443110719922	1.1191063425081325	1.4715665235953566	1.1191063425081325	6.351865641053479	1.1191063425081325	1.4715665235953566	1.1191063425081325	2.747220862945653	1.1191063425081325	1.4715665235953566
907	1.0529042647559947	1.4993861105021722	1.0529042647559947	1.4993861105021722	1.0529042647559947	1.6553164857198226	1.0529042647559947	1.6553164857198226	1.0529042647559947	6.15722913173704	1.0529042647559947	1.4993861105021722	1.0529042647559947	2.9234147170350013	1.0529042647559947	1.4993861105021722
908	1.0228497927881506	1.4369856918046935	1.0228497927881506	1.4369856918046935	1.0228497927881506	1.5851845659519768	1.0228497927881506	1.5851845659519768	1.0228497927881506	5.974484437225158	1.0228497927881506	1.4369856918046935	1.0228497927881506	2.901574281931204	1.0228497927881506	1.4369856918046935
909	1.0440758943906303	1.4878517943467102	1.0440758943906303	1.5461926062706084	1.0440758943906303	1.5461926062706084	1.0440758943906303	1.7257201562213424	1.0440758943906303	6.1018424499286255	1.0440758943906303	1.4878517943467102	1.0440758943906303	2.6735933006614516	1.0440758943906303	1.4878517943467102
910	1.135663104195487	1.516684669986688	1.135663104195487	1.516684669986688	1.135663104195487	1.516684669986688	1.135663104195487	1.6092638627135898	1.135663104195487	6.37075050590505	1.135663104195487	1.516684669986688	1.135663104195487	2.817371355475103	1.135663104195487	1.516684669986688
911	1.0859059808229858	1.541179578873198	1.0859059808229858	1.541179578873198	1.0859059808229858	1.617521112898885	1.0859059808229858	1.541179578873198	1.0859059808229858	5.66862015166447	1.0859059808229858	1.6688215506863742	1.0859059808229858	3.0664689143999055	1.0859059808229858	1.541179578873198
912	1.0506003760487204	1.4621518596835301	1.0506003760487204	1.4621518596835301	1.0506003760487204	1.4621518596835301	1.0506003760487204	1.592422674412262	1.0506003760487204	5.222496851721047	1.0506003760487204	1.4502768753247608	1.0506003760487204	3.11259456779851	1.0506003760487204	1.4621518596835301
913	1.0738763186550386	1.5390150451169973	1.0738763186550386	1.6117514461307678	1.0738763186550386	1.5390150451169973	1.0738763186550386	1.6026675351406823	1.0738763186550386	5.985779997035024	1.0738763186550386	1.5390150451169973	1.0738763186550386	3.23709769324077	1.0738763186550386	1.5390150451169973
914	1.0632030543914084	1.4420033648638366	1.0632030543914084	1.4420033648638366	1.0632030543914084	1.6262799889996984	1.0632030543914084	1.6262799889996984	1.0632030543914084	5.623821867876444	1.0632030543914084	1.4420033648638366	1.0632030543914084	2.8765848067232014	1.0632030543914084	1.4420033648638366
915	1.0517031629043458	1.452237631514464	1.0517031629043458	1.452237631514464	1.0517031629043458	1.5998450079330269	1.0517031629043458	1.5998450079330269	1.0517031629043458	6.168922229701735	1.0517031629043458	1.452237631514464	1.0517031629043458	2.9457006550425433	1.0517031629043458	1.452237631514464
916	1.0733566322154502	1.4889706855220766	1.0733566322154502	1.4889706855220766	1.0733566322154502	1.4889706855220766	1.0733566322154502	1.4889706855220766	1.0733566322154502	5.90728046905474	1.0733566322154502	1.4889706855220766	1.0733566322154502	3.0094418532528664	1.0733566322154502	1.461871179105941
917	1.033309060318743	1.4742398739995792	1.033309060318743	1.4742398739995792	1.033309060318743	1.630105328203797	1.033309060318743	1.5818575384127769	1.033309060318743	6.223821128306838	1.033309060318743	1.630105328203797	1.033309060318743	3.164358410773872	1.033309060318743	1.4742398739995792
918	1.1124621165748465	1.493810973476343	1.1124621165748465	1.493810973476343	1.1124621165748465	1.493810973476343	1.1124621165748465	1.6154827103677576	1.1124621165748465	6.434441950272372	1.1124621165748465	1.493810973476343	1.1124621165748465	3.0461808857345147	1.1124621165748465	1.6154827103677576
919	1.1330829587709843	1.514137339196651	1.1330829587709843	1.514137339196651	1.1330829587709843	1.5662607099518198	1.1330829587709843	1.514137339196651	1.1330829587709843	6.483298638862152	1.1330829587709843	1.514137339196651	1.1330829587709843	2.8302591513798347	1.1330829587709843	1.514137339196651
920	1.1012904681102214	1.47913074839812	1.1012904681102214	1.47913074839812	1.1012904681102214	1.47913074839812	1.1012904681102214	1.47913074839812	1.1012904681102214	6.0655335315081516	1.1012904681102214	1.47913074839812	1.1012904681102214	2.9992560256555976	1.1012904681102214	1.47913074839812
921	1.0700538531139614	1.5215013783847553	1.0700538531139614	1.5215013783847553	1.0700538531139614	1.5215013783847553	1.0700538531139614	1.5899213872883422	1.0700538531139614	6.112535278533869	1.0700538531139614	1.616303357766327	1.0700538531139614	2.9945598357612937	1.0700538531139614	1.5899213872883422
922	1.0856295737148116	1.4963434512977756	1.0856295737148116	1.4963434512977756	1.0856295737148116	1.7150396170480064	1.0856295737148116	1.4963434512977756	1.0856295737148116	6.032126728531665	1.0856295737148116	1.4963434512977756	1.0856295737148116	2.656381932941912	1.0856295737148116	1.4963434512977756
923	1.0513868115896798	1.5210542263416187	1.0513868115896798	1.5210542263416187	1.0513868115896798	1.5210542263416187	1.0513868115896798	1.6112382183958687	1.0513868115896798	6.830070341967598	1.0513868115896798	1.5210542263416187	1.0513868115896798	3.116880777125118	1.0513868115896798	1.5210542263416187
924	1.0730381475190427	1.471077629851635	1.0730381475190427	1.5756463322515515	1.0730381475190427	1.645076022022522	1.0730381475190427	1.641570252296276	1.0730381475190427	7.09196524863512	1.0730381475190427	1.471077629851635	1.0730381475190427	3.1336796604504116	1.0730381475190427	1.471077629851635
925	1.0635008946016171	1.5280060736138523	1.0635008946016171	1.6639838980682953	1.0635008946016171	1.5280060736138523	1.0635008946016171	1.7991239525258322	1.0635008946016171	7.542372794099919	1.0635008946016171	1.5280060736138523	1.0635008946016171	2.686264653326134	1.0635008946016171	1.5280060736138523
926	1.1220405281711692	1.5703900425124573	1.1220405281711692	1.6822159633966294	1.1220405281711692	1.908056660230443	1.1220405281711692	1.908056660230443	1.1220405281711692	7.546936486673815	1.1220405281711692	1.7750334843778148	1.1220405281711692	3.031732083769242	1.1220405281711692	1.5703900425124573
927	1.0790420036595094	1.479004148932944	1.0790420036595094	1.479004148932944	1.0790420036595094	1.7973823600703156	1.0790420036595094	1.6728072923532977	1.0790420036595094	6.971755601744462	1.0790420036595094	1.479004148932944	1.0790420036595094	3.0939743529475265	1.0790420036595094	1.479004148932944
928	1.0893559475894676	1.5120125201055714	1.0893559475894676	1.5120125201055714	1.0893559475894676	1.5120125201055714	1.0893559475894676	1.7036081663002562	1.0893559475894676	6.645713121096861	1.0893559475894676	1.5120125201055714	1.0893559475894676	3.007791298186959	1.0893559475894676	1.5994359217771716
929	1.0694072256146967	1.613654129330655	1.0694072256146967	1.613654129330655	1.0694072256146967	1.7202381082188367	1.0694072256146967	1.7202381082188367	1.0694072256146967	7.016923196889849	1.0694072256146967	1.613654129330655	1.0694072256146967	2.643303458057858	1.0694072256146967	1.613654129330655
930	1.08587611048614	1.5707375536678398	1.08587611048614	1.5707375536678398	1.08587611048614	1.7409148949941198	1.08587611048614	1.6445065998130985	1.08587611048614	7.125044567726746	1.08587611048614	1.6445065998130985	1.08587611048614	3.0268583985157704	1.08587611048614	1.7409148949941198
931	1.0484447739056577	1.5449893196494031	1.0484447739056577	1.5449893196494031	1.0484447739056577	1.5449893196494031	1.0484447739056577	1.7809935166762614	1.0484447739056577	7.383140849661771	1.0484447739056577	1.5449893196494031	1.0484447739056577	2.916975320202198	1.0484447739056577	1.5449893196494031
