#node	date	numeric date
NODE_0001586	2022-01-22	2022.059760
NODE_0000207	2022-04-04	2022.256164
A/turkey/South_Dakota/22-010139-001-original/2022|EPI_ISL_13432603|2022-04-04	2022-04-04	2022.256164
A/turkey/South_Dakota/USDA-010139-001/2022|EPI_ISL_18132797|2022-04-04	2022-04-04	2022.256164
NODE_0001588	2022-01-23	2022.060479
A/snow_goose/North_Dakota/N22-06/2022|EPI_ISL_15063618|2022-04-08	2022-04-08	2022.267123
NODE_0001589	2022-01-23	2022.061512
NODE_0000202	2022-04-19	2022.297260
A/Backyard_bird/North_Dakota/USDA-012100-001/2022|EPI_ISL_18133174|2022-04-19	2022-04-19	2022.297260
A/chicken/North_Dakota/22-012100-001-original/2022|EPI_ISL_16171252|2022-04-19	2022-04-19	2022.297260
NODE_0001591	2022-01-23	2022.062230
A/mallard_duck/Tennessee/CEIRR-282/2022|EPI_ISL_18107026|2022-01-24	2022-01-24	2022.064384
NODE_0001592	2022-01-23	2022.062948
A/mallard_duck/Tennessee/CEIRR-278/2022|EPI_ISL_18107025|2022-01-24	2022-01-24	2022.064384
NODE_0001593	2022-01-24	2022.064340
NODE_0001594	2022-01-25	2022.066405
NODE_0001595	2022-01-25	2022.067123
A/gadwall_duck/Tennessee/CEIRR-295/2022|EPI_ISL_18107020|2022-01-25	2022-01-25	2022.067123
A/mallard_duck/Tennessee/CEIRR-293/2022|EPI_ISL_18107047|2022-01-25	2022-01-25	2022.067123
NODE_0001596	2022-01-25	2022.067123
A/gadwall_duck/Tennessee/CEIRR-296/2022|EPI_ISL_18107021|2022-01-25	2022-01-25	2022.067123
A/mallard_duck/Tennessee/CEIRR-288/2022|EPI_ISL_18107035|2022-01-25	2022-01-25	2022.067123
NODE_0001597	2022-01-24	2022.065372
NODE_0001598	2022-01-25	2022.067123
A/mallard_duck/Tennessee/CEIRR-290/2022|EPI_ISL_18107041|2022-01-25	2022-01-25	2022.067123
A/american_wigeon/Tennessee/CEIRR-298/2022|EPI_ISL_18107005|2022-01-25	2022-01-25	2022.067123
NODE_0001599	2022-01-25	2022.066405
NODE_0001600	2022-01-25	2022.067123
A/mallard_duck/Tennessee/CEIRR-291/2022|EPI_ISL_18107046|2022-01-25	2022-01-25	2022.067123
A/mallard_duck/Tennessee/CEIRR-287/2022|EPI_ISL_18107030|2022-01-25	2022-01-25	2022.067123
NODE_0001601	2022-01-25	2022.067123
A/gadwall_duck/Tennessee/CEIRR-297/2022|EPI_ISL_18107022|2022-01-25	2022-01-25	2022.067123
NODE_0001602	2022-01-30	2022.080104
NODE_0001603	2022-03-13	2022.195013
A/Red-tailed_Hawk/North_Dakota/USDA-013143-001/2022|EPI_ISL_18132311|2022-04-21	2022-04-21	2022.302740
NODE_0001604	2022-03-15	2022.201718
A/Skunk/AB/FAV-0416-02/2022|EPI_ISL_16023452|2022-04-22	2022-04-22	2022.305479
NODE_0001605	2022-03-17	2022.206561
A/Snow_Goose/North_Dakota/USDA-013148-002/2022|EPI_ISL_18132300|2022-04-25	2022-04-25	2022.313699
NODE_0001606	2022-03-21	2022.217520
NODE_0000204	2022-04-29	2022.324658
A/Backyard_bird/Minnesota/USDA-013223-003/2022|EPI_ISL_18133203|2022-04-29	2022-04-29	2022.324658
A/chicken/Minnesota/22-013223-003-original/2022|EPI_ISL_16171493|2022-04-29	2022-04-29	2022.324658
NODE_0001608	2022-03-23	2022.222751
A/red_fox/North_Dakota/22-017354-001-original/2022|EPI_ISL_15078251|2022-06-03	2022-06-03	2022.420548
NODE_0000199	2022-06-09	2022.436986
A/turkey/BC/AIVPHL-169/2022|EPI_ISL_17051353|2022-06-09	2022-06-09	2022.436986
A/turkey/BC/AIVPHL-171/2022|EPI_ISL_17051352|2022-06-09	2022-06-09	2022.436986
NODE_0001610	2022-01-30	2022.080822
A/american_wigeon/Tennessee/CEIRR-301/2022|EPI_ISL_18107055|2022-01-30	2022-01-30	2022.080822
NODE_0001611	2022-02-07	2022.102022
NODE_0001612	2022-02-07	2022.102740
A/turkey/Indiana/22-003707-003/2022|EPI_ISL_9909371|2022-02-07	2022-02-07	2022.102740
A/Mallard/Kentucky/USDA-005153-004/2022|EPI_ISL_18133248|2022-02-07	2022-02-07	2022.102740
NODE_0001613	2022-02-07	2022.102740
A/turkey/Indiana/USDA-003707-003/2022|EPI_ISL_18132254|2022-02-07	2022-02-07	2022.102740
NODE_0001614	2022-02-08	2022.104761
NODE_0001615	2022-02-08	2022.105479
A/Snow_Goose/Kentucky/USDA-004809-002/2022|EPI_ISL_18132177|2022-02-08	2022-02-08	2022.105479
A/Gadwall/Kentucky/USDA-005154-004/2022|EPI_ISL_18133467|2022-02-08	2022-02-08	2022.105479
NODE_0001616	2022-02-08	2022.105479
A/Snow_Goose/Kentucky/USDA-004809-001/2022|EPI_ISL_18132179|2022-02-08	2022-02-08	2022.105479
NODE_0001617	2022-02-10	2022.111904
NODE_0001618	2022-02-11	2022.112981
NODE_0001619	2022-02-11	2022.113699
A/chicken/Kentucky/USDA-004416-003/2022|EPI_ISL_18132607|2022-02-11	2022-02-11	2022.113699
A/chicken/Kentucky/22-004416-003/2022|EPI_ISL_11628215|2022-02-11	2022-02-11	2022.113699
NODE_0001620	2022-02-11	2022.113699
A/chicken/Kentucky/USDA-004416-002/2022|EPI_ISL_18132603|2022-02-11	2022-02-11	2022.113699
A/chicken/Kentucky/22-004416-001/2022|EPI_ISL_11628213|2022-02-11	2022-02-11	2022.113699
NODE_0001621	2022-02-11	2022.112981
NODE_0001622	2022-02-11	2022.113699
A/chicken/Kentucky/22-004416-002/2022|EPI_ISL_11628214|2022-02-11	2022-02-11	2022.113699
A/chicken/Kentucky/USDA-004416-001/2022|EPI_ISL_18132599|2022-02-11	2022-02-11	2022.113699
NODE_0001623	2022-02-13	2022.120167
NODE_0001624	2022-02-14	2022.121200
NODE_0001625	2022-02-14	2022.121918
A/turkey/Indiana/USDA-004688-002/2022|EPI_ISL_18132282|2022-02-14	2022-02-14	2022.121918
A/turkey/Indiana/USDA-004688-003/2022|EPI_ISL_18132250|2022-02-14	2022-02-14	2022.121918
NODE_0001626	2022-02-14	2022.121918
A/turkey/Indiana/22-004688-002/2022|EPI_ISL_11628218|2022-02-14	2022-02-14	2022.121918
A/turkey/Indiana/22-004688-006/2022|EPI_ISL_11628220|2022-02-14	2022-02-14	2022.121918
NODE_0001627	2022-02-14	2022.121200
A/turkey/Indiana/USDA-004688-006/2022|EPI_ISL_18132242|2022-02-14	2022-02-14	2022.121918
NODE_0001628	2022-02-14	2022.121918
A/turkey/Indiana/22-004688-003/2022|EPI_ISL_11628219|2022-02-14	2022-02-14	2022.121918
NODE_0001629	2022-02-16	2022.126679
NODE_0001630	2022-02-16	2022.127397
A/turkey/Indiana/22-005289-001/2022|EPI_ISL_11628225|2022-02-16	2022-02-16	2022.127397
A/turkey/Indiana/22-005289-002/2022|EPI_ISL_11628226|2022-02-16	2022-02-16	2022.127397
NODE_0001631	2022-02-16	2022.127397
A/turkey/Indiana/USDA-005289-001/2022|EPI_ISL_18132238|2022-02-16	2022-02-16	2022.127397
NODE_0001632	2022-02-18	2022.132159
NODE_0001633	2022-02-18	2022.132877
A/turkey/Indiana/USDA-005328-001/2022|EPI_ISL_18132234|2022-02-18	2022-02-18	2022.132877
A/turkey/Indiana/22-005328-001/2022|EPI_ISL_11628227|2022-02-18	2022-02-18	2022.132877
NODE_0001634	2022-02-18	2022.132877
A/turkey/Indiana/22-005328-002/2022|EPI_ISL_11628228|2022-02-18	2022-02-18	2022.132877
NODE_0001635	2022-02-20	2022.139301
NODE_0001636	2022-02-21	2022.140378
NODE_0001637	2022-02-21	2022.141096
A/turkey/Indiana/USDA-005696-002/2022|EPI_ISL_18132228|2022-02-21	2022-02-21	2022.141096
A/turkey/Indiana/22-005696-003/2022|EPI_ISL_11628237|2022-02-21	2022-02-21	2022.141096
NODE_0001638	2022-02-21	2022.141096
A/turkey/Indiana/USDA-005696-001/2022|EPI_ISL_18132231|2022-02-21	2022-02-21	2022.141096
A/turkey/Indiana/22-005696-002/2022|EPI_ISL_11628236|2022-02-21	2022-02-21	2022.141096
NODE_0001639	2022-02-21	2022.140378
A/turkey/Indiana/22-005696-001/2022|EPI_ISL_11628235|2022-02-21	2022-02-21	2022.141096
NODE_0001640	2022-02-21	2022.141096
A/turkey/Indiana/USDA-005696-003/2022|EPI_ISL_18132225|2022-02-21	2022-02-21	2022.141096
NODE_0001641	2022-02-22	2022.143836
A/Rosss_Goose/Missouri/USDA-006328-019/2022|EPI_ISL_18132414|2022-02-22	2022-02-22	2022.143836
NODE_0001642	2022-02-27	2022.158523
A/turkey/Indiana/USDA-006259-001/2022|EPI_ISL_18132222|2022-02-28	2022-02-28	2022.160274
NODE_0001643	2022-02-28	2022.159556
NODE_0001644	2022-02-28	2022.160274
A/turkey/Indiana/22-006259-002/2022|EPI_ISL_11628241|2022-02-28	2022-02-28	2022.160274
A/turkey/Indiana/22-006259-001/2022|EPI_ISL_11628240|2022-02-28	2022-02-28	2022.160274
NODE_0001645	2022-02-28	2022.160274
A/Hooded_Merganser/Missouri/USDA-007184-001/2022|EPI_ISL_18133269|2022-02-28	2022-02-28	2022.160274
NODE_0001646	2022-02-28	2022.161578
NODE_0001647	2022-03-01	2022.163014
A/turkey/Indiana/22-006261-001/2022|EPI_ISL_11628242|2022-03-01	2022-03-01	2022.163014
A/turkey/Indiana/USDA-006261-001/2022|EPI_ISL_18132219|2022-03-01	2022-03-01	2022.163014
NODE_0001648	2022-03-01	2022.162296
A/turkey/Indiana/USDA-006261-002/2022|EPI_ISL_18132368|2022-03-01	2022-03-01	2022.163014
NODE_0001649	2022-03-01	2022.163014
A/turkey/Indiana/22-006261-002/2022|EPI_ISL_11628243|2022-03-01	2022-03-01	2022.163014
NODE_0001650	2022-03-04	2022.170515
NODE_0001651	2022-03-04	2022.171233
A/American_Black_Duck/Ohio/USDA-009205-010/2022|EPI_ISL_18133076|2022-03-04	2022-03-04	2022.171233
A/Snow_Goose/Missouri/USDA-007698-001/2022|EPI_ISL_18132252|2022-03-04	2022-03-04	2022.171233
NODE_0001652	2022-03-05	2022.174917
NODE_0001653	2022-03-06	2022.176712
A/turkey/Iowa/22-006795-001/2022|EPI_ISL_11628251|2022-03-06	2022-03-06	2022.176712
A/turkey/Iowa/22-006795-002-original/2022|EPI_ISL_11897671|2022-03-06	2022-03-06	2022.176712
NODE_0001654	2022-03-06	2022.175994
NODE_0001655	2022-03-06	2022.176712
A/turkey/Iowa/USDA-006795-001/2022|EPI_ISL_18132558|2022-03-06	2022-03-06	2022.176712
A/turkey/Iowa/22-006795-001-original/2022|EPI_ISL_11897670|2022-03-06	2022-03-06	2022.176712
NODE_0001656	2022-03-06	2022.176712
A/turkey/Iowa/22-006795-002/2022|EPI_ISL_11628252|2022-03-06	2022-03-06	2022.176712
NODE_0001657	2022-03-08	2022.181474
A/Mallard/Ohio/USDA-009207-002/2022|EPI_ISL_18133257|2022-03-08	2022-03-08	2022.182192
NODE_0001658	2022-03-08	2022.182192
A/Mallard/Ohio/USDA-009207-003/2022|EPI_ISL_18133279|2022-03-08	2022-03-08	2022.182192
NODE_0001659	2022-03-08	2022.183136
A/American_Black_Duck/Ohio/USDA-009209-007/2022|EPI_ISL_18133073|2022-03-09	2022-03-09	2022.184932
NODE_0001660	2022-03-09	2022.184213
NODE_0001661	2022-03-09	2022.184932
A/Mallard/Ohio/USDA-009209-011/2022|EPI_ISL_18133285|2022-03-09	2022-03-09	2022.184932
A/Guineafowl/Illinois/USDA-007382-001/2022|EPI_ISL_18133331|2022-03-09	2022-03-09	2022.184932
NODE_0001662	2022-03-09	2022.184932
A/guinea_fowl/Illinois/22-007382-001-original/2022|EPI_ISL_11897683|2022-03-09	2022-03-09	2022.184932
NODE_0001663	2022-03-12	2022.192389
A/snow_goose/Kansas/W22-199D/2022|EPI_ISL_14937000|2022-03-12	2022-03-12	2022.193151
NODE_0001664	2022-03-12	2022.193107
A/Snow_Goose/Kansas/USDA-008980-006/2022|EPI_ISL_18132187|2022-03-12	2022-03-12	2022.193151
NODE_0001665	2022-03-12	2022.194140
NODE_0001666	2022-03-13	2022.195890
A/chicken/Wisconsin/22-007545-001-original/2022|EPI_ISL_11897690|2022-03-13	2022-03-13	2022.195890
A/chicken/Wisconsin/USDA-007545-004/2022|EPI_ISL_18132588|2022-03-13	2022-03-13	2022.195890
NODE_0001667	2022-03-13	2022.195172
NODE_0001668	2022-03-13	2022.195890
A/chicken/Wisconsin/USDA-007545-001/2022|EPI_ISL_18132624|2022-03-13	2022-03-13	2022.195890
A/chicken/Wisconsin/22-007545-002-original/2022|EPI_ISL_11897691|2022-03-13	2022-03-13	2022.195890
NODE_0001669	2022-03-13	2022.195890
A/chicken/Wisconsin/USDA-007545-005/2022|EPI_ISL_18132581|2022-03-13	2022-03-13	2022.195890
NODE_0001670	2022-03-15	2022.200520
A/Rosss_Goose/Iowa/USDA-008378-001/2022|EPI_ISL_18132434|2022-03-15	2022-03-15	2022.201370
NODE_0001671	2022-03-15	2022.201238
A/Bald_Eagle/Nebraska/USDA-008225-001/2022|EPI_ISL_18132909|2022-03-15	2022-03-15	2022.201370
NODE_0001672	2022-03-15	2022.202271
NODE_0001673	2022-03-16	2022.204110
A/chicken/Kansas/22-008259-001-original/2022|EPI_ISL_11971468|2022-03-16	2022-03-16	2022.204110
A/chicken/Kansas/22-008259-002-original/2022|EPI_ISL_11971469|2022-03-16	2022-03-16	2022.204110
NODE_0001674	2022-03-16	2022.202989
A/Backyard_bird/Kansas/USDA-008259-001/2022|EPI_ISL_18133115|2022-03-16	2022-03-16	2022.204110
NODE_0001675	2022-03-16	2022.203707
A/Backyard_bird/Kansas/USDA-008259-002/2022|EPI_ISL_18133107|2022-03-16	2022-03-16	2022.204110
NODE_0001676	2022-03-16	2022.205098
NODE_0001677	2022-03-17	2022.206131
NODE_0001678	2022-03-17	2022.206849
A/turkey/South_Dakota/USDA-008242-001/2022|EPI_ISL_18132824|2022-03-17	2022-03-17	2022.206849
A/turkey/South_Dakota/22-008242-002-original/2022|EPI_ISL_11971467|2022-03-17	2022-03-17	2022.206849
NODE_0001679	2022-03-17	2022.206849
A/chicken/Iowa/USDA-008176-003/2022|EPI_ISL_18132533|2022-03-17	2022-03-17	2022.206849
A/turkey/South_Dakota/22-008242-001-original/2022|EPI_ISL_11971466|2022-03-17	2022-03-17	2022.206849
NODE_0001680	2022-03-17	2022.206131
NODE_0001681	2022-03-17	2022.206849
A/chicken/Iowa/22-008176-003-original/2022|EPI_ISL_11897704|2022-03-17	2022-03-17	2022.206849
A/chicken/Iowa/USDA-008176-004/2022|EPI_ISL_18132530|2022-03-17	2022-03-17	2022.206849
NODE_0001682	2022-03-17	2022.206849
A/chicken/Iowa/USDA-008176-005/2022|EPI_ISL_18132527|2022-03-17	2022-03-17	2022.206849
NODE_0001683	2022-03-18	2022.209589
A/Bald_Eagle/Missouri/USDA-012338-009/2022|EPI_ISL_18132831|2022-03-18	2022-03-18	2022.209589
NODE_0001684	2022-03-23	2022.223288
A/Snow_Goose/North_Dakota/USDA-009481-014/2022|EPI_ISL_18132166|2022-03-23	2022-03-23	2022.223288
NODE_0001685	2022-03-25	2022.228767
A/goose/North_Dakota/USDA-010036-004/2022|EPI_ISL_18133451|2022-03-25	2022-03-25	2022.228767
NODE_0001686	2022-03-26	2022.230789
A/Backyard_bird/Ohio/USDA-009419-001/2022|EPI_ISL_18133171|2022-03-26	2022-03-26	2022.231507
NODE_0001687	2022-03-26	2022.231507
A/chicken/Ohio/22-009419-001-original/2022|EPI_ISL_13009636|2022-03-26	2022-03-26	2022.231507
NODE_0001688	2022-03-26	2022.232811
NODE_0001689	2022-03-27	2022.234247
A/turkey/South_Dakota/22-009329-001-original/2022|EPI_ISL_12691028|2022-03-27	2022-03-27	2022.234247
A/turkey/South_Dakota/22-009329-002-original/2022|EPI_ISL_12691029|2022-03-27	2022-03-27	2022.234247
NODE_0001690	2022-03-27	2022.233529
A/turkey/South_Dakota/USDA-009329-002/2022|EPI_ISL_18132779|2022-03-27	2022-03-27	2022.234247
NODE_0001691	2022-03-27	2022.234247
A/turkey/South_Dakota/USDA-009329-001/2022|EPI_ISL_18132718|2022-03-27	2022-03-27	2022.234247
NODE_0001692	2022-03-27	2022.235235
A/chicken/Ohio/OH22-7075/2022|EPI_ISL_17851901|2022-03-28	2022-03-28	2022.236986
NODE_0001693	2022-03-28	2022.236268
NODE_0001694	2022-03-28	2022.236986
A/domestic_goose/North_Dakota/22-009337-001-original/2022|EPI_ISL_12691034|2022-03-28	2022-03-28	2022.236986
A/chicken/North_Dakota/USDA-009337-001/2022|EPI_ISL_18132651|2022-03-28	2022-03-28	2022.236986
NODE_0001695	2022-03-28	2022.236986
A/chicken/North_Dakota/22-009337-002-original/2022|EPI_ISL_12691035|2022-03-28	2022-03-28	2022.236986
NODE_0001696	2022-03-29	2022.239726
A/Great_Horned_Owl/Wisconsin/USDA-011239-001/2022|EPI_ISL_18133501|2022-03-29	2022-03-29	2022.239726
NODE_0001697	2022-03-30	2022.243029
NODE_0001698	2022-03-31	2022.244487
NODE_0001699	2022-03-31	2022.245205
A/Backyard_bird/Wyoming/USDA-010157-001/2022|EPI_ISL_18132836|2022-03-31	2022-03-31	2022.245205
A/chicken/Wyoming/22-010157-001-original/2022|EPI_ISL_13432764|2022-03-31	2022-03-31	2022.245205
NODE_0001700	2022-03-31	2022.245205
A/turkey/South_Dakota/22-009841-001-original/2022|EPI_ISL_13052424|2022-03-31	2022-03-31	2022.245205
A/chicken/Wyoming/22-010157-002-original/2022|EPI_ISL_13432776|2022-03-31	2022-03-31	2022.245205
NODE_0001701	2022-03-31	2022.244062
NODE_0001702	2022-03-31	2022.245205
A/turkey/South_Dakota/USDA-009841-002/2022|EPI_ISL_18132841|2022-03-31	2022-03-31	2022.245205
A/turkey/South_Dakota/USDA-009841-001/2022|EPI_ISL_18132845|2022-03-31	2022-03-31	2022.245205
NODE_0001703	2022-03-31	2022.244780
A/Backyard_bird/Wyoming/USDA-010157-002/2022|EPI_ISL_18132969|2022-03-31	2022-03-31	2022.245205
NODE_0001704	2022-03-31	2022.246150
NODE_0001705	2022-04-01	2022.247227
NODE_0001706	2022-04-01	2022.247945
A/American_Crow/North_Dakota/USDA-010665-001/2022|EPI_ISL_18133053|2022-04-01	2022-04-01	2022.247945
A/goose/Tennessee/USDA-010667-001/2022|EPI_ISL_18133393|2022-04-01	2022-04-01	2022.247945
NODE_0001707	2022-04-01	2022.247945
A/Snow_Goose/North_Dakota/USDA-010663-005/2022|EPI_ISL_18132182|2022-04-01	2022-04-01	2022.247945
A/Rosss_Goose/North_Dakota/USDA-010663-025/2022|EPI_ISL_18132494|2022-04-01	2022-04-01	2022.247945
NODE_0001708	2022-04-01	2022.247227
NODE_0001709	2022-04-01	2022.247945
A/Snow_Goose/North_Dakota/USDA-010663-009/2022|EPI_ISL_18132221|2022-04-01	2022-04-01	2022.247945
A/Snow_Goose/North_Dakota/USDA-010663-002/2022|EPI_ISL_18132176|2022-04-01	2022-04-01	2022.247945
NODE_0001710	2022-04-03	2022.253381
NODE_0001711	2022-04-04	2022.255446
NODE_0001712	2022-04-04	2022.256164
A/turkey/Minnesota/USDA-010126-002/2022|EPI_ISL_18132721|2022-04-04	2022-04-04	2022.256164
A/turkey/Minnesota/22-010126-002-original/2022|EPI_ISL_13431314|2022-04-04	2022-04-04	2022.256164
NODE_0001713	2022-04-04	2022.256164
A/turkey/Minnesota/22-010126-001-original/2022|EPI_ISL_13431313|2022-04-04	2022-04-04	2022.256164
A/turkey/Minnesota/USDA-010126-001/2022|EPI_ISL_18132724|2022-04-04	2022-04-04	2022.256164
NODE_0001714	2022-04-03	2022.254413
NODE_0001715	2022-04-04	2022.255446
NODE_0001716	2022-04-04	2022.256164
A/turkey/South_Dakota/22-010139-002-original/2022|EPI_ISL_13432604|2022-04-04	2022-04-04	2022.256164
A/Backyard_bird/North_Dakota/USDA-010141-001/2022|EPI_ISL_18133195|2022-04-04	2022-04-04	2022.256164
NODE_0001717	2022-04-04	2022.256164
A/chicken/North_Dakota/22-010141-001-original/2022|EPI_ISL_13432605|2022-04-04	2022-04-04	2022.256164
A/turkey/South_Dakota/USDA-010139-002/2022|EPI_ISL_18132793|2022-04-04	2022-04-04	2022.256164
NODE_0001718	2022-04-04	2022.255446
A/Snow_Goose/North_Dakota/USDA-011034-002/2022|EPI_ISL_18132197|2022-04-04	2022-04-04	2022.256164
NODE_0001719	2022-04-04	2022.256164
A/Snow_Goose/North_Dakota/USDA-011035-002/2022|EPI_ISL_18132190|2022-04-04	2022-04-04	2022.256164
NODE_0001720	2022-04-05	2022.258904
A/Snow_Goose/North_Dakota/USDA-011040-005/2022|EPI_ISL_18132332|2022-04-05	2022-04-05	2022.258904
NODE_0001721	2022-04-06	2022.261644
A/Rosss_Goose/North_Dakota/USDA-011218-004/2022|EPI_ISL_18132483|2022-04-06	2022-04-06	2022.261644
NODE_0001722	2022-04-06	2022.262948
NODE_0001723	2022-04-07	2022.264384
A/Rosss_Goose/North_Dakota/USDA-011563-002/2022|EPI_ISL_18132432|2022-04-07	2022-04-07	2022.264384
A/turkey/Minnesota/USDA-010772-004/2022|EPI_ISL_18132685|2022-04-07	2022-04-07	2022.264384
NODE_0001724	2022-04-07	2022.263666
A/American_Crow/North_Dakota/USDA-011564-002/2022|EPI_ISL_18133049|2022-04-07	2022-04-07	2022.264384
NODE_0001725	2022-04-07	2022.264384
A/turkey/Minnesota/22-010772-004-original/2022|EPI_ISL_15004068|2022-04-07	2022-04-07	2022.264384
NODE_0001726	2022-04-08	2022.267123
A/Red-tailed_Hawk/North_Dakota/USDA-011565-002/2022|EPI_ISL_18132400|2022-04-08	2022-04-08	2022.267123
NODE_0001727	2022-04-10	2022.271885
A/Snow_Goose/North_Dakota/USDA-011578-005/2022|EPI_ISL_18132301|2022-04-10	2022-04-10	2022.272603
NODE_0001728	2022-04-10	2022.272603
A/Snow_Goose/North_Dakota/USDA-011578-008/2022|EPI_ISL_18132237|2022-04-10	2022-04-10	2022.272603
NODE_0001729	2022-04-11	2022.275342
A/Great_Horned_Owl/North_Dakota/USDA-011571-001/2022|EPI_ISL_18133460|2022-04-11	2022-04-11	2022.275342
NODE_0001730	2022-04-14	2022.283562
A/Great_Horned_Owl/Michigan/USDA-012056-006/2022|EPI_ISL_18133515|2022-04-14	2022-04-14	2022.283562
NODE_0001731	2022-04-15	2022.286301
A/Great_Horned_Owl/Iowa/USDA-011678-001/2022|EPI_ISL_18133517|2022-04-15	2022-04-15	2022.286301
NODE_0001732	2022-04-21	2022.302740
A/American_Crow/North_Dakota/USDA-013145-002/2022|EPI_ISL_18133136|2022-04-21	2022-04-21	2022.302740
NODE_0001733	2022-04-29	2022.323940
A/chicken/Minnesota/22-013223-001-original/2022|EPI_ISL_16171492|2022-04-29	2022-04-29	2022.324658
NODE_0001734	2022-04-29	2022.324658
A/Backyard_bird/Minnesota/USDA-013223-001/2022|EPI_ISL_18133207|2022-04-29	2022-04-29	2022.324658
NODE_0001735	2022-05-23	2022.389693
A/red_fox/North_Dakota/22-017061-002-original/2022|EPI_ISL_17260674|2022-05-23	2022-05-23	2022.390411
NODE_0001736	2022-05-23	2022.390411
A/red_fox/North_Dakota/22-017061-001-original/2022|EPI_ISL_17260673|2022-05-23	2022-05-23	2022.390411
NODE_0001737	2022-05-30	2022.409589
A/Chicken/AB/FAV-0832/2022|EPI_ISL_16190673|2022-05-30	2022-05-30	2022.409589
NODE_0001738	2022-06-16	2022.456164
A/eared_grebe/North_Dakota/245625/2022|EPI_ISL_16555204|2022-06-16	2022-06-16	2022.456164
NODE_0001739	2022-06-17	2022.458186
A/layer_chicken/BC/AIVPHL-182/2022|EPI_ISL_17051364|2022-06-17	2022-06-17	2022.458904
NODE_0001740	2022-06-17	2022.458904
A/layer_chicken/BC/AIVPHL-200/2022|EPI_ISL_17051366|2022-06-17	2022-06-17	2022.458904
A/layer_chicken/BC/AIVPHL-187/2022|EPI_ISL_17051367|2022-06-17	2022-06-17	2022.458904
NODE_0000460	2021-12-15	2021.954955
A/Great_Horned_Owl/Minnesota/USDA-012668-011/2022|EPI_ISL_18133418|2022-04-25	2022-04-25	2022.313699
A/goose/Minnesota/USDA-010232-001/2022|EPI_ISL_18133468|2022-03-25	2022-03-25	2022.228767
NODE_0000469	2022-03-14	2022.198630
A/Red-tailed_Hawk/Kansas/USDA-008980-002/2022|EPI_ISL_18132346|2022-03-14	2022-03-14	2022.198630
A/red-tailed_hawk/Kansas/W22-198/2022|EPI_ISL_15614807|2022-03-14	2022-03-14	2022.198630
NODE_0000632	2022-03-18	2022.209102
A/Red-tailed_Hawk/North_Dakota/USDA-013135-001/2022|EPI_ISL_18132322|2022-04-21	2022-04-21	2022.302740
A/duck/Colorado/22-015599-001-original/2022|EPI_ISL_16244011|2022-05-13	2022-05-13	2022.363014
NODE_0000655	2022-03-31	2022.245205
A/turkey/Missouri/22-009845-004-original/2022|EPI_ISL_13052425|2022-03-31	2022-03-31	2022.245205
A/turkey/Missouri/USDA-009845-004/2022|EPI_ISL_18132744|2022-03-31	2022-03-31	2022.245205
NODE_0000821	2022-01-23	2022.061995
A/Bald_Eagle/Michigan/USDA-010622-003/2022|EPI_ISL_18132892|2022-03-04	2022-03-04	2022.171233
A/Snow_Goose/Missouri/USDA-012338-004/2022|EPI_ISL_18132251|2022-03-12	2022-03-12	2022.193151
NODE_0000675	2022-01-13	2022.035152
A/Rosss_Goose/North_Dakota/USDA-011578-009/2022|EPI_ISL_18132423|2022-04-10	2022-04-10	2022.272603
NODE_0000676	2022-01-30	2022.082064
A/American_Crow/Minnesota/USDA-012668-016/2022|EPI_ISL_18133093|2022-04-25	2022-04-25	2022.313699
A/Snow_Goose/North_Dakota/USDA-011578-011/2022|EPI_ISL_18132241|2022-04-10	2022-04-10	2022.272603
NODE_0000803	2021-12-24	2021.980782
A/Snow_Goose/North_Dakota/USDA-011036-001/2022|EPI_ISL_18132184|2022-04-04	2022-04-04	2022.256164
NODE_0000804	2022-01-01	2022.001370
A/Bald_Eagle/Minnesota/USDA-011346-001/2022|EPI_ISL_18132810|2022-04-08	2022-04-08	2022.267123
A/red_fox/Minnesota/22-017056-001-original/2022|EPI_ISL_17260672|2022-01-01	2022-01-01	2022.001370
NODE_0000487	2022-01-21	2022.054853
A/Bald_Eagle/Missouri/USDA-012338-021/2022|EPI_ISL_18132838|2022-03-01	2022-03-01	2022.163014
NODE_0001751	2022-03-12	2022.193151
A/snow_goose/Kansas/W22-199B/2022|EPI_ISL_14937100|2022-03-12	2022-03-12	2022.193151
NODE_0001752	2022-04-14	2022.283562
A/chicken/Idaho/USDA-011347-004/2022|EPI_ISL_18132565|2022-04-14	2022-04-14	2022.283562
A/chicken/Idaho/22-011347-004-original/2022|EPI_ISL_15077371|2022-04-14	2022-04-14	2022.283562
NODE_0000751	2022-02-01	2022.085616
A/Bald_Eagle/Nebraska/USDA-012052-001/2022|EPI_ISL_18132905|2022-04-19	2022-04-19	2022.297260
NODE_0000752	2022-02-23	2022.147248
A/Mergus/Minnesota/USDA-011231-001/2022|EPI_ISL_18133323|2022-04-07	2022-04-07	2022.264384
A/turkey_Vulture/North_Dakota/USDA-013144-001/2022|EPI_ISL_18132266|2022-04-21	2022-04-21	2022.302740
NODE_0000754	2022-04-26	2022.316438
A/chicken/Minnesota/22-012932-002-original/2022|EPI_ISL_16171455|2022-04-26	2022-04-26	2022.316438
A/chicken/Minnesota/22-012932-001-original/2022|EPI_ISL_16171454|2022-04-26	2022-04-26	2022.316438
