WHO region,ITZ,COUNTRY/AREA/TERRITORY,COUNTRY_CODE,ORIGIN_SOURCE,ISO_YEAR,ISO_WEEK,ISO_SDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BVIC,BYAM,BNOTDETERMINED,INF_B,INF_ALL,INF_NEGATIVE,ILI_ACTIVITY
EUR,Northern Europe,Lithuania,LTU,SENTINEL,2023,4,2023-01-23T08:00:00.000Z,,21,,2,3,,0,5,1,0,0,1,6,,1
EUR,South West Europe,Belgium,BEL,SENTINEL,2023,4,2023-01-23T08:00:00.000Z,,22,,0,2,,0,2,1,0,0,1,3,,1
EUR,South West Europe,Netherlands (Kingdom of the),NLD,SENTINEL,2023,4,2023-01-23T08:00:00.000Z,,24,,1,4,,1,6,5,0,0,5,11,,1
EUR,Northern Europe,Estonia,EST,SENTINEL,2023,4,2023-01-23T08:00:00.000Z,,30,,3,0,,0,3,,0,0,,3,,1
EUR,South West Europe,Portugal,PRT,SENTINEL,2023,4,2023-01-23T08:00:00.000Z,,33,,2,5,,0,7,1,0,0,1,8,,1
EUR,South West Europe,Switzerland,CHE,SENTINEL,2023,4,2023-01-23T08:00:00.000Z,,39,,8,2,,1,11,7,0,0,7,18,,1
EUR,South West Europe,Serbia,SRB,SENTINEL,2023,4,2023-01-23T08:00:00.000Z,,44,,11,2,,0,13,1,0,3,4,17,,1
EUR,South West Europe,Greece,GRC,SENTINEL,2023,4,2023-01-23T08:00:00.000Z,,47,,1,3,,0,4,1,0,0,1,5,,1
EUR,South West Europe,Slovenia,SVN,SENTINEL,2023,4,2023-01-23T08:00:00.000Z,,58,,13,6,,2,21,2,0,2,4,25,,1
EUR,South West Europe,Bosnia and Herzegovina,BIH,SENTINEL,2023,4,2023-01-23T08:00:00.000Z,,62,,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Luxembourg,LUX,SENTINEL,2023,4,2023-01-23T08:00:00.000Z,,63,,1,3,,2,6,,0,8,8,14,,1
EUR,Northern Europe,"United Kingdom, Wales",X10,SENTINEL,2023,4,2023-01-23T08:00:00.000Z,,67,,0,1,,0,1,,0,0,,1,,1
EUR,South West Europe,Malta,MLT,SENTINEL,2023,4,2023-01-23T08:00:00.000Z,,70,,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Norway,NOR,SENTINEL,2023,4,2023-01-23T08:00:00.000Z,,107,,17,7,,0,24,3,0,0,3,27,,1
EUR,Northern Europe,Ireland,IRL,SENTINEL,2023,4,2023-01-23T08:00:00.000Z,,120,,4,8,,2,14,,0,10,10,24,,1
EUR,South West Europe,Albania,ALB,SENTINEL,2023,4,2023-01-23T08:00:00.000Z,,137,,22,5,,0,27,,0,4,4,31,,1
EUR,South West Europe,Germany,DEU,SENTINEL,2023,4,2023-01-23T08:00:00.000Z,,148,,3,3,,0,6,8,0,0,8,14,,1
EUR,South West Europe,France,FRA,SENTINEL,2023,4,2023-01-23T08:00:00.000Z,,149,,8,24,,0,32,16,0,20,36,68,,1
EUR,South West Europe,Austria,AUT,SENTINEL,2023,4,2023-01-23T08:00:00.000Z,,159,,0,11,,1,12,7,0,8,15,27,,1
EUR,Northern Europe,Denmark,DNK,SENTINEL,2023,4,2023-01-23T08:00:00.000Z,,179,,15,11,,0,26,,0,6,6,32,,1
EUR,South West Europe,Italy,ITA,SENTINEL,2023,4,2023-01-23T08:00:00.000Z,,250,,6,10,,5,21,16,0,4,20,41,,1
EUR,Northern Europe,"United Kingdom, Scotland",X12,SENTINEL,2023,4,2023-01-23T08:00:00.000Z,,335,,1,13,,1,15,,0,4,4,19,,1
EUR,South West Europe,Spain,ESP,SENTINEL,2023,4,2023-01-23T08:00:00.000Z,,967,,43,37,,11,91,,0,88,88,179,,1
EUR,Northern Europe,Iceland,ISL,SENTINEL,2023,5,2023-01-30T08:00:00.000Z,,0,,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Latvia,LVA,SENTINEL,2023,5,2023-01-30T08:00:00.000Z,,0,,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Croatia,HRV,SENTINEL,2023,5,2023-01-30T08:00:00.000Z,,0,,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Finland,FIN,SENTINEL,2023,5,2023-01-30T08:00:00.000Z,,4,,0,1,,0,1,,0,0,,1,,1
EUR,Northern Europe,"United Kingdom, Northern Ireland",X11,SENTINEL,2023,5,2023-01-30T08:00:00.000Z,,5,,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Montenegro,MNE,SENTINEL,2023,5,2023-01-30T08:00:00.000Z,,5,,0,0,,2,2,,0,0,,2,,1
EUR,Northern Europe,Sweden,SWE,SENTINEL,2023,5,2023-01-30T08:00:00.000Z,,8,,0,1,,0,1,,0,0,,1,,1
EUR,Northern Europe,Lithuania,LTU,SENTINEL,2023,5,2023-01-30T08:00:00.000Z,,16,,2,2,,0,4,4,0,0,4,8,,1
EUR,South West Europe,Belgium,BEL,SENTINEL,2023,5,2023-01-30T08:00:00.000Z,,21,,3,2,,0,5,4,0,0,4,9,,1
EUR,South West Europe,Portugal,PRT,SENTINEL,2023,5,2023-01-30T08:00:00.000Z,,32,,0,0,,0,,1,0,0,1,1,,1
EUR,Northern Europe,Estonia,EST,SENTINEL,2023,5,2023-01-30T08:00:00.000Z,,32,,2,1,,0,3,3,0,0,3,6,,1
EUR,South West Europe,Serbia,SRB,SENTINEL,2023,5,2023-01-30T08:00:00.000Z,,34,,19,5,,0,24,1,0,2,3,27,,1
EUR,South West Europe,Greece,GRC,SENTINEL,2023,5,2023-01-30T08:00:00.000Z,,44,,1,0,,0,1,,0,0,,1,,1
EUR,South West Europe,Netherlands (Kingdom of the),NLD,SENTINEL,2023,5,2023-01-30T08:00:00.000Z,,49,,19,2,,0,21,18,0,0,18,39,,1
EUR,South West Europe,Slovenia,SVN,SENTINEL,2023,5,2023-01-30T08:00:00.000Z,,50,,11,4,,4,19,5,0,0,5,24,,1
EUR,South West Europe,Switzerland,CHE,SENTINEL,2023,5,2023-01-30T08:00:00.000Z,,52,,4,3,,0,7,5,0,0,5,12,,1
EUR,South West Europe,Malta,MLT,SENTINEL,2023,5,2023-01-30T08:00:00.000Z,,70,,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Luxembourg,LUX,SENTINEL,2023,5,2023-01-30T08:00:00.000Z,,77,,8,1,,0,9,,0,16,16,25,,1
EUR,Northern Europe,"United Kingdom, Wales",X10,SENTINEL,2023,5,2023-01-30T08:00:00.000Z,,83,,0,1,,0,1,,0,2,2,3,,1
EUR,South West Europe,Bosnia and Herzegovina,BIH,SENTINEL,2023,5,2023-01-30T08:00:00.000Z,,97,,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Ireland,IRL,SENTINEL,2023,5,2023-01-30T08:00:00.000Z,,108,,2,5,,0,7,,0,8,8,15,,1
EUR,Northern Europe,Norway,NOR,SENTINEL,2023,5,2023-01-30T08:00:00.000Z,,122,,8,17,,0,25,7,0,0,7,32,,1
EUR,South West Europe,Albania,ALB,SENTINEL,2023,5,2023-01-30T08:00:00.000Z,,129,,20,5,,0,25,,0,8,8,33,,1
EUR,South West Europe,Austria,AUT,SENTINEL,2023,5,2023-01-30T08:00:00.000Z,,164,,0,4,,0,4,10,0,11,21,25,,1
EUR,South West Europe,France,FRA,SENTINEL,2023,5,2023-01-30T08:00:00.000Z,,164,,13,25,,0,38,19,0,27,46,84,,1
EUR,South West Europe,Germany,DEU,SENTINEL,2023,5,2023-01-30T08:00:00.000Z,,165,,6,3,,0,9,15,0,0,15,24,,1
EUR,Northern Europe,Denmark,DNK,SENTINEL,2023,5,2023-01-30T08:00:00.000Z,,196,,10,5,,1,16,,0,12,12,28,,1
EUR,South West Europe,Italy,ITA,SENTINEL,2023,5,2023-01-30T08:00:00.000Z,,234,,6,3,,1,10,25,0,0,25,35,,1
EUR,Northern Europe,"United Kingdom, Scotland",X12,SENTINEL,2023,5,2023-01-30T08:00:00.000Z,,342,,2,10,,1,13,,0,9,9,22,,1
EUR,South West Europe,Spain,ESP,SENTINEL,2023,5,2023-01-30T08:00:00.000Z,,1049,,65,44,,16,125,,0,166,166,291,,1
EUR,Northern Europe,Iceland,ISL,SENTINEL,2023,6,2023-02-06T08:00:00.000Z,,0,,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Latvia,LVA,SENTINEL,2023,6,2023-02-06T08:00:00.000Z,,0,,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Croatia,HRV,SENTINEL,2023,6,2023-02-06T08:00:00.000Z,,0,,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Northern Ireland",X11,SENTINEL,2023,6,2023-02-06T08:00:00.000Z,,5,,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Finland,FIN,SENTINEL,2023,6,2023-02-06T08:00:00.000Z,,5,,0,0,,0,,1,0,0,1,1,,1
EUR,South West Europe,Montenegro,MNE,SENTINEL,2023,6,2023-02-06T08:00:00.000Z,,10,,3,0,,0,3,4,0,0,4,7,,1
EUR,Northern Europe,Lithuania,LTU,SENTINEL,2023,6,2023-02-06T08:00:00.000Z,,18,,1,0,,0,1,2,0,0,2,3,,1
EUR,South West Europe,Portugal,PRT,SENTINEL,2023,6,2023-02-06T08:00:00.000Z,,19,,1,1,,0,2,3,0,0,3,5,,1
EUR,South West Europe,Belgium,BEL,SENTINEL,2023,6,2023-02-06T08:00:00.000Z,,21,,2,0,,0,2,3,0,0,3,5,,1
EUR,Northern Europe,Sweden,SWE,SENTINEL,2023,6,2023-02-06T08:00:00.000Z,,22,,7,0,,0,7,,0,0,,7,,1
EUR,South West Europe,Bosnia and Herzegovina,BIH,SENTINEL,2023,6,2023-02-06T08:00:00.000Z,,23,,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Estonia,EST,SENTINEL,2023,6,2023-02-06T08:00:00.000Z,,31,,3,0,,2,5,1,0,0,1,6,,1
EUR,South West Europe,Slovenia,SVN,SENTINEL,2023,6,2023-02-06T08:00:00.000Z,,31,,7,3,,0,10,5,0,0,5,15,,1
EUR,South West Europe,Netherlands (Kingdom of the),NLD,SENTINEL,2023,6,2023-02-06T08:00:00.000Z,,33,,6,3,,0,9,13,0,0,13,22,,1
EUR,South West Europe,Serbia,SRB,SENTINEL,2023,6,2023-02-06T08:00:00.000Z,,35,,15,2,,0,17,,0,5,5,22,,1
EUR,South West Europe,Greece,GRC,SENTINEL,2023,6,2023-02-06T08:00:00.000Z,,47,,0,2,,0,2,,0,0,,2,,1
EUR,Northern Europe,"United Kingdom, Wales",X10,SENTINEL,2023,6,2023-02-06T08:00:00.000Z,,51,,1,0,,0,1,,0,1,1,2,,1
EUR,Northern Europe,Ireland,IRL,SENTINEL,2023,6,2023-02-06T08:00:00.000Z,,68,,1,1,,0,2,,0,9,9,11,,1
EUR,South West Europe,Malta,MLT,SENTINEL,2023,6,2023-02-06T08:00:00.000Z,,70,,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Luxembourg,LUX,SENTINEL,2023,6,2023-02-06T08:00:00.000Z,,73,,2,3,,3,8,,0,20,20,28,,1
EUR,South West Europe,Switzerland,CHE,SENTINEL,2023,6,2023-02-06T08:00:00.000Z,,82,,10,6,,0,16,19,0,0,19,35,,1
EUR,South West Europe,Albania,ALB,SENTINEL,2023,6,2023-02-06T08:00:00.000Z,,121,,0,0,,38,38,,0,0,,38,,1
EUR,Northern Europe,Norway,NOR,SENTINEL,2023,6,2023-02-06T08:00:00.000Z,,126,,12,11,,2,25,12,0,0,12,37,,1
EUR,South West Europe,France,FRA,SENTINEL,2023,6,2023-02-06T08:00:00.000Z,,144,,8,11,,0,19,22,0,24,46,65,,1
EUR,South West Europe,Germany,DEU,SENTINEL,2023,6,2023-02-06T08:00:00.000Z,,168,,3,1,,0,4,18,0,0,18,22,,1
EUR,South West Europe,Italy,ITA,SENTINEL,2023,6,2023-02-06T08:00:00.000Z,,179,,11,3,,1,15,16,0,0,16,31,,1
EUR,Northern Europe,Denmark,DNK,SENTINEL,2023,6,2023-02-06T08:00:00.000Z,,180,,16,8,,1,25,,0,10,10,35,,1
EUR,South West Europe,Austria,AUT,SENTINEL,2023,6,2023-02-06T08:00:00.000Z,,191,,0,3,,2,5,12,0,12,24,29,,1
EUR,Northern Europe,"United Kingdom, Scotland",X12,SENTINEL,2023,6,2023-02-06T08:00:00.000Z,,366,,0,6,,0,6,,0,11,11,17,,1
EUR,South West Europe,Spain,ESP,SENTINEL,2023,6,2023-02-06T08:00:00.000Z,,1098,,76,32,,16,124,,0,215,215,339,,1
EUR,Northern Europe,Iceland,ISL,SENTINEL,2023,7,2023-02-13T08:00:00.000Z,,0,,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Latvia,LVA,SENTINEL,2023,7,2023-02-13T08:00:00.000Z,,0,,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Croatia,HRV,SENTINEL,2023,7,2023-02-13T08:00:00.000Z,,0,,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Northern Ireland",X11,SENTINEL,2023,7,2023-02-13T08:00:00.000Z,,3,,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Lithuania,LTU,SENTINEL,2023,7,2023-02-13T08:00:00.000Z,,3,,0,0,,0,,2,0,0,2,2,,1
EUR,Northern Europe,Finland,FIN,SENTINEL,2023,7,2023-02-13T08:00:00.000Z,,4,,0,1,,0,1,,0,0,,1,,1
EUR,Northern Europe,Sweden,SWE,SENTINEL,2023,7,2023-02-13T08:00:00.000Z,,7,,1,0,,0,1,2,0,2,4,5,,1
EUR,South West Europe,Montenegro,MNE,SENTINEL,2023,7,2023-02-13T08:00:00.000Z,,14,,3,0,,2,5,1,0,0,1,6,,1
EUR,South West Europe,Belgium,BEL,SENTINEL,2023,7,2023-02-13T08:00:00.000Z,,17,,2,1,,0,3,,0,0,,3,,1
EUR,South West Europe,Portugal,PRT,SENTINEL,2023,7,2023-02-13T08:00:00.000Z,,19,,2,1,,0,3,2,0,0,2,5,,1
EUR,South West Europe,Greece,GRC,SENTINEL,2023,7,2023-02-13T08:00:00.000Z,,33,,0,0,,0,,2,0,0,2,2,,1
EUR,South West Europe,Serbia,SRB,SENTINEL,2023,7,2023-02-13T08:00:00.000Z,,35,,13,8,,0,21,,0,3,3,24,,1
EUR,Northern Europe,Estonia,EST,SENTINEL,2023,7,2023-02-13T08:00:00.000Z,,41,,4,2,,0,6,3,0,0,3,9,,1
EUR,South West Europe,Bosnia and Herzegovina,BIH,SENTINEL,2023,7,2023-02-13T08:00:00.000Z,,42,,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Netherlands (Kingdom of the),NLD,SENTINEL,2023,7,2023-02-13T08:00:00.000Z,,44,,6,3,,0,9,17,0,1,18,27,,1
EUR,South West Europe,Slovenia,SVN,SENTINEL,2023,7,2023-02-13T08:00:00.000Z,,55,,8,2,,1,11,13,0,1,14,25,,1
EUR,South West Europe,Luxembourg,LUX,SENTINEL,2023,7,2023-02-13T08:00:00.000Z,,66,,5,0,,0,5,,0,13,13,18,,1
EUR,South West Europe,Malta,MLT,SENTINEL,2023,7,2023-02-13T08:00:00.000Z,,70,,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Switzerland,CHE,SENTINEL,2023,7,2023-02-13T08:00:00.000Z,,70,,6,2,,0,8,12,0,0,12,20,,1
EUR,Northern Europe,"United Kingdom, Wales",X10,SENTINEL,2023,7,2023-02-13T08:00:00.000Z,,73,,1,0,,0,1,,0,1,1,2,,1
EUR,Northern Europe,Ireland,IRL,SENTINEL,2023,7,2023-02-13T08:00:00.000Z,,84,,2,3,,0,5,,0,12,12,17,,1
EUR,Northern Europe,Norway,NOR,SENTINEL,2023,7,2023-02-13T08:00:00.000Z,,103,,4,2,,0,6,12,0,0,12,18,,1
EUR,South West Europe,France,FRA,SENTINEL,2023,7,2023-02-13T08:00:00.000Z,,129,,13,6,,0,19,15,0,28,43,62,,1
EUR,South West Europe,Albania,ALB,SENTINEL,2023,7,2023-02-13T08:00:00.000Z,,129,,26,1,,0,27,,0,10,10,37,,1
EUR,South West Europe,Austria,AUT,SENTINEL,2023,7,2023-02-13T08:00:00.000Z,,155,,0,2,,0,2,15,0,15,30,32,,1
EUR,Northern Europe,Denmark,DNK,SENTINEL,2023,7,2023-02-13T08:00:00.000Z,,166,,12,2,,0,14,,0,16,16,30,,1
EUR,South West Europe,Germany,DEU,SENTINEL,2023,7,2023-02-13T08:00:00.000Z,,167,,4,1,,0,5,25,0,0,25,30,,1
EUR,South West Europe,Italy,ITA,SENTINEL,2023,7,2023-02-13T08:00:00.000Z,,192,,13,1,,0,14,25,0,1,26,40,,1
EUR,Northern Europe,"United Kingdom, Scotland",X12,SENTINEL,2023,7,2023-02-13T08:00:00.000Z,,310,,0,1,,0,1,,0,8,8,9,,1
EUR,South West Europe,Spain,ESP,SENTINEL,2023,7,2023-02-13T08:00:00.000Z,,1149,,109,22,,8,139,,0,273,273,412,,1
EUR,Northern Europe,Iceland,ISL,SENTINEL,2023,8,2023-02-20T08:00:00.000Z,,0,,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Croatia,HRV,SENTINEL,2023,8,2023-02-20T08:00:00.000Z,,0,,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Finland,FIN,SENTINEL,2023,8,2023-02-20T08:00:00.000Z,,4,,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Lithuania,LTU,SENTINEL,2023,8,2023-02-20T08:00:00.000Z,,5,,0,0,,0,,2,0,0,2,2,,1
EUR,Northern Europe,Latvia,LVA,SENTINEL,2023,8,2023-02-20T08:00:00.000Z,,6,,0,0,,0,,1,0,0,1,1,,1
EUR,South West Europe,Portugal,PRT,SENTINEL,2023,8,2023-02-20T08:00:00.000Z,,8,,1,0,,0,1,,0,0,,1,,1
EUR,Northern Europe,"United Kingdom, Northern Ireland",X11,SENTINEL,2023,8,2023-02-20T08:00:00.000Z,,9,,0,0,,0,,,0,1,1,1,,1
EUR,Northern Europe,Sweden,SWE,SENTINEL,2023,8,2023-02-20T08:00:00.000Z,,12,,1,0,,0,1,4,0,4,8,9,,1
EUR,South West Europe,Montenegro,MNE,SENTINEL,2023,8,2023-02-20T08:00:00.000Z,,12,,2,0,,1,3,2,0,1,3,6,,1
EUR,Northern Europe,Estonia,EST,SENTINEL,2023,8,2023-02-20T08:00:00.000Z,,16,,0,0,,1,1,1,0,0,1,2,,1
EUR,South West Europe,Belgium,BEL,SENTINEL,2023,8,2023-02-20T08:00:00.000Z,,17,,2,1,,0,3,2,0,0,2,5,,1
EUR,South West Europe,Netherlands (Kingdom of the),NLD,SENTINEL,2023,8,2023-02-20T08:00:00.000Z,,29,,3,1,,0,4,9,0,0,9,13,,1
EUR,South West Europe,Greece,GRC,SENTINEL,2023,8,2023-02-20T08:00:00.000Z,,37,,1,2,,0,3,,0,0,,3,,1
EUR,South West Europe,Serbia,SRB,SENTINEL,2023,8,2023-02-20T08:00:00.000Z,,58,,25,3,,0,28,,0,12,12,40,,1
EUR,South West Europe,Switzerland,CHE,SENTINEL,2023,8,2023-02-20T08:00:00.000Z,,59,,9,3,,1,13,13,0,0,13,26,,1
EUR,South West Europe,Slovenia,SVN,SENTINEL,2023,8,2023-02-20T08:00:00.000Z,,64,,6,1,,1,8,15,0,9,24,32,,1
EUR,South West Europe,Bosnia and Herzegovina,BIH,SENTINEL,2023,8,2023-02-20T08:00:00.000Z,,65,,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Malta,MLT,SENTINEL,2023,8,2023-02-20T08:00:00.000Z,,70,,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Wales",X10,SENTINEL,2023,8,2023-02-20T08:00:00.000Z,,75,,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Norway,NOR,SENTINEL,2023,8,2023-02-20T08:00:00.000Z,,78,,5,1,,0,6,14,0,0,14,20,,1
EUR,Northern Europe,Ireland,IRL,SENTINEL,2023,8,2023-02-20T08:00:00.000Z,,83,,0,0,,0,,,0,4,4,4,,1
EUR,South West Europe,Luxembourg,LUX,SENTINEL,2023,8,2023-02-20T08:00:00.000Z,,120,,1,0,,2,3,,0,39,39,42,,1
EUR,South West Europe,Albania,ALB,SENTINEL,2023,8,2023-02-20T08:00:00.000Z,,143,,0,0,,30,30,,0,13,13,43,,1
EUR,South West Europe,Germany,DEU,SENTINEL,2023,8,2023-02-20T08:00:00.000Z,,144,,3,0,,0,3,20,0,0,20,23,,1
EUR,South West Europe,France,FRA,SENTINEL,2023,8,2023-02-20T08:00:00.000Z,,150,,5,6,,0,11,24,0,34,58,69,,1
EUR,Northern Europe,Denmark,DNK,SENTINEL,2023,8,2023-02-20T08:00:00.000Z,,159,,16,0,,0,16,,0,39,39,55,,1
EUR,South West Europe,Austria,AUT,SENTINEL,2023,8,2023-02-20T08:00:00.000Z,,173,,0,1,,0,1,17,0,17,34,35,,1
EUR,South West Europe,Italy,ITA,SENTINEL,2023,8,2023-02-20T08:00:00.000Z,,193,,11,1,,0,12,26,0,4,30,42,,1
EUR,Northern Europe,"United Kingdom, Scotland",X12,SENTINEL,2023,8,2023-02-20T08:00:00.000Z,,324,,2,3,,0,5,,0,7,7,12,,1
EUR,South West Europe,Spain,ESP,SENTINEL,2023,8,2023-02-20T08:00:00.000Z,,1035,,81,11,,16,108,,0,261,261,369,,1
EUR,Northern Europe,Iceland,ISL,SENTINEL,2023,9,2023-02-27T08:00:00.000Z,,0,,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Wales",X10,SENTINEL,2023,9,2023-02-27T08:00:00.000Z,,0,,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Croatia,HRV,SENTINEL,2023,9,2023-02-27T08:00:00.000Z,,0,,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Finland,FIN,SENTINEL,2023,9,2023-02-27T08:00:00.000Z,,2,,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Latvia,LVA,SENTINEL,2023,9,2023-02-27T08:00:00.000Z,,2,,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Northern Ireland",X11,SENTINEL,2023,9,2023-02-27T08:00:00.000Z,,5,,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Belgium,BEL,SENTINEL,2023,9,2023-02-27T08:00:00.000Z,,8,,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Montenegro,MNE,SENTINEL,2023,9,2023-02-27T08:00:00.000Z,,8,,4,0,,1,5,3,0,0,3,8,,1
EUR,Northern Europe,Sweden,SWE,SENTINEL,2023,9,2023-02-27T08:00:00.000Z,,9,,1,1,,0,2,1,0,1,2,4,,1
EUR,Northern Europe,Lithuania,LTU,SENTINEL,2023,9,2023-02-27T08:00:00.000Z,,18,,1,0,,0,1,6,0,0,6,7,,1
EUR,South West Europe,Netherlands (Kingdom of the),NLD,SENTINEL,2023,9,2023-02-27T08:00:00.000Z,,18,,3,0,,0,3,6,0,0,6,9,,1
EUR,Northern Europe,Estonia,EST,SENTINEL,2023,9,2023-02-27T08:00:00.000Z,,19,,3,0,,0,3,2,0,0,2,5,,1
EUR,South West Europe,Serbia,SRB,SENTINEL,2023,9,2023-02-27T08:00:00.000Z,,22,,1,0,,0,1,,0,9,9,10,,1
EUR,South West Europe,Portugal,PRT,SENTINEL,2023,9,2023-02-27T08:00:00.000Z,,26,,2,0,,0,2,8,0,0,8,10,,1
EUR,South West Europe,Bosnia and Herzegovina,BIH,SENTINEL,2023,9,2023-02-27T08:00:00.000Z,,52,,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Greece,GRC,SENTINEL,2023,9,2023-02-27T08:00:00.000Z,,53,,0,0,,0,,1,0,0,1,1,,1
EUR,South West Europe,Slovenia,SVN,SENTINEL,2023,9,2023-02-27T08:00:00.000Z,,61,,8,4,,1,13,19,0,1,20,33,,1
EUR,South West Europe,Malta,MLT,SENTINEL,2023,9,2023-02-27T08:00:00.000Z,,70,,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Norway,NOR,SENTINEL,2023,9,2023-02-27T08:00:00.000Z,,81,,2,3,,0,5,12,0,0,12,17,,1
EUR,South West Europe,Switzerland,CHE,SENTINEL,2023,9,2023-02-27T08:00:00.000Z,,84,,5,2,,0,7,24,0,0,24,31,,1
EUR,Northern Europe,Ireland,IRL,SENTINEL,2023,9,2023-02-27T08:00:00.000Z,,91,,1,0,,0,1,,0,6,6,7,,1
EUR,South West Europe,Luxembourg,LUX,SENTINEL,2023,9,2023-02-27T08:00:00.000Z,,114,,2,1,,0,3,,0,37,37,40,,1
EUR,South West Europe,Albania,ALB,SENTINEL,2023,9,2023-02-27T08:00:00.000Z,,130,,13,0,,0,13,,0,16,16,29,,1
EUR,South West Europe,France,FRA,SENTINEL,2023,9,2023-02-27T08:00:00.000Z,,144,,5,5,,0,10,19,0,19,38,48,,1
EUR,Northern Europe,Denmark,DNK,SENTINEL,2023,9,2023-02-27T08:00:00.000Z,,153,,6,4,,2,12,,0,5,5,17,,1
EUR,South West Europe,Germany,DEU,SENTINEL,2023,9,2023-02-27T08:00:00.000Z,,170,,3,0,,0,3,25,0,0,25,28,,1
EUR,South West Europe,Italy,ITA,SENTINEL,2023,9,2023-02-27T08:00:00.000Z,,180,,3,0,,1,4,29,0,5,34,38,,1
EUR,South West Europe,Austria,AUT,SENTINEL,2023,9,2023-02-27T08:00:00.000Z,,213,,0,0,,0,,22,0,22,44,44,,1
EUR,Northern Europe,"United Kingdom, Scotland",X12,SENTINEL,2023,9,2023-02-27T08:00:00.000Z,,320,,1,1,,0,2,,0,7,7,9,,1
EUR,South West Europe,Spain,ESP,SENTINEL,2023,9,2023-02-27T08:00:00.000Z,,957,,82,9,,13,104,,0,207,207,311,,1
EUR,Northern Europe,Iceland,ISL,SENTINEL,2023,10,2023-03-06T08:00:00.000Z,,0,,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Croatia,HRV,SENTINEL,2023,10,2023-03-06T08:00:00.000Z,,0,,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Finland,FIN,SENTINEL,2023,10,2023-03-06T08:00:00.000Z,,1,,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Latvia,LVA,SENTINEL,2023,10,2023-03-06T08:00:00.000Z,,6,,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Sweden,SWE,SENTINEL,2023,10,2023-03-06T08:00:00.000Z,,6,,1,0,,0,1,2,0,2,4,5,,1
EUR,Northern Europe,"United Kingdom, Northern Ireland",X11,SENTINEL,2023,10,2023-03-06T08:00:00.000Z,,8,,0,0,,0,,,0,2,2,2,,1
EUR,Northern Europe,Lithuania,LTU,SENTINEL,2023,10,2023-03-06T08:00:00.000Z,,9,,0,0,,1,1,5,0,0,5,6,,1
EUR,South West Europe,Portugal,PRT,SENTINEL,2023,10,2023-03-06T08:00:00.000Z,,10,,0,0,,0,,1,0,0,1,1,,1
EUR,South West Europe,Montenegro,MNE,SENTINEL,2023,10,2023-03-06T08:00:00.000Z,,13,,1,0,,1,2,1,0,2,3,5,,1
EUR,South West Europe,Netherlands (Kingdom of the),NLD,SENTINEL,2023,10,2023-03-06T08:00:00.000Z,,18,,2,0,,0,2,3,0,0,3,5,,1
EUR,South West Europe,Belgium,BEL,SENTINEL,2023,10,2023-03-06T08:00:00.000Z,,18,,2,2,,0,4,1,0,0,1,5,,1
EUR,South West Europe,Serbia,SRB,SENTINEL,2023,10,2023-03-06T08:00:00.000Z,,24,,2,0,,0,2,,0,6,6,8,,1
